datetime_utc,ground_station,az_deg,el_deg
2020-01-01 01:02:30,Australia,152.33340175974712,1.3236844286518996
2020-01-01 01:03:00,Australia,149.65168152160808,2.7403778360344644
2020-01-01 01:03:30,Australia,146.86925076103972,3.5027747838969034
2020-01-01 01:04:00,Australia,144.37850001020166,6.998644775182456
2020-01-01 01:04:30,Australia,139.95495884613405,7.5916729690178
2020-01-01 01:05:00,Australia,135.51935281442425,11.117399093211079
2020-01-01 01:05:30,Australia,130.45421109556298,12.139182486660271
2020-01-01 01:06:00,Australia,124.00871706809994,15.716826987623266
2020-01-01 01:06:30,Australia,116.67779702772127,18.43865998560698
2020-01-01 01:07:00,Australia,105.94963563643267,21.084618948239488
2020-01-01 01:07:30,Australia,94.16694997079104,22.216886986860942
2020-01-01 01:08:00,Australia,82.91316991120532,22.798803874249156
2020-01-01 01:08:30,Australia,71.23695045419569,21.60080282630397
2020-01-01 01:09:00,Australia,59.601420645355894,20.36699720570425
2020-01-01 01:09:30,Australia,49.79188929611593,17.093302173817538
2020-01-01 01:10:00,Australia,42.10839907317496,15.18943332595228
2020-01-01 01:10:30,Australia,35.49429754835645,13.13670390075695
2020-01-01 01:11:00,Australia,29.836258127486644,10.014990600733535
2020-01-01 01:11:30,Australia,26.38598243462986,6.793762463368925
2020-01-01 01:12:00,Australia,23.107643354134186,5.2733290170719025
2020-01-01 01:12:30,Australia,20.47168857304661,4.266594758931059
2020-01-01 01:13:00,Australia,17.46195610350762,2.721152788106331
2020-01-01 01:35:00,Svalbard,66.2455724699967,1.840006132546331
2020-01-01 01:35:30,Svalbard,66.41056369309102,3.981394922190321
2020-01-01 01:36:00,Svalbard,65.11206378340621,5.834342021625543
2020-01-01 01:36:30,Svalbard,64.20564804338068,9.273447539061515
2020-01-01 01:37:00,Svalbard,61.644408976348224,11.400653033770544
2020-01-01 01:37:30,Svalbard,59.81673087938155,14.676050138596
2020-01-01 01:38:00,Svalbard,55.13769178001549,18.78409811987342
2020-01-01 01:38:30,Svalbard,50.72357215812635,24.581529980581006
2020-01-01 01:39:00,Svalbard,42.88086256292831,29.992799635865268
2020-01-01 01:39:30,Svalbard,31.029187196704683,35.71804901614431
2020-01-01 01:40:00,Svalbard,13.632398625140036,42.426796731073765
2020-01-01 01:40:30,Svalbard,-9.513237159288492,45.209554573220736
2020-01-01 01:41:00,Svalbard,-32.53620488932675,43.02158948826158
2020-01-01 01:41:30,Svalbard,-50.913832122903955,36.96615143036664
2020-01-01 01:42:00,Svalbard,-61.17432768971038,30.34319266000727
2020-01-01 01:42:30,Svalbard,-69.45460717153405,24.72278020297098
2020-01-01 01:43:00,Svalbard,-74.05627740956457,18.131723387216567
2020-01-01 01:43:30,Svalbard,-77.48774177318722,15.110134136284001
2020-01-01 01:44:00,Svalbard,-80.85707861353033,12.051493647782756
2020-01-01 01:44:30,Svalbard,-82.40581071881057,9.03126567081174
2020-01-01 01:45:00,Svalbard,-85.15240863693288,6.256477551158324
2020-01-01 01:45:30,Svalbard,-86.45429170389116,3.1831859580313635
2020-01-01 01:46:00,Svalbard,-86.43118722117455,1.411437979368967
2020-01-01 02:07:30,Argentina,-22.499993409944654,0.9175886674479274
2020-01-01 02:08:00,Argentina,-27.042799040965143,1.8942696188809895
2020-01-01 02:08:30,Argentina,-29.359236467813563,3.4026057968856027
2020-01-01 02:09:00,Argentina,-32.70595472753564,6.350997530762657
2020-01-01 02:09:30,Argentina,-37.284214515514996,8.146997202898751
2020-01-01 02:10:00,Argentina,-42.319636632388026,8.995936813717451
2020-01-01 02:10:30,Argentina,-48.68122239284293,11.477471423066959
2020-01-01 02:11:00,Argentina,-54.527335181434154,13.327702008244739
2020-01-01 02:11:30,Argentina,-63.76819794534469,15.725575732365543
2020-01-01 02:12:00,Argentina,-72.63779765889528,16.328258502812307
2020-01-01 02:12:30,Argentina,-82.5076780558023,16.485012137064572
2020-01-01 02:13:00,Argentina,-92.2264404852432,17.07647978483952
2020-01-01 02:13:30,Argentina,-101.19636428458496,16.557783350054592
2020-01-01 02:14:00,Argentina,-109.94838083896241,14.485941335148866
2020-01-01 02:14:30,Argentina,-118.31588887760009,12.907016678054962
2020-01-01 02:15:00,Argentina,-124.8568131466426,11.087613609856236
2020-01-01 02:15:30,Argentina,-130.93723965972112,8.923968557486525
2020-01-01 02:16:00,Argentina,-136.33216752502284,6.850194656651073
2020-01-01 02:16:30,Argentina,-139.24985297033197,5.232759286916321
2020-01-01 02:17:00,Argentina,-143.8021304042226,3.2333434588700447
2020-01-01 02:17:30,Antarctica,-15.513697501031926,1.2553229810637752
2020-01-01 02:18:00,Antarctica,-17.383822262708925,2.94839971839762
2020-01-01 02:18:30,Antarctica,-18.481564551049875,4.0184896992693755
2020-01-01 02:19:00,Antarctica,-21.670873847089123,7.925729887096977
2020-01-01 02:19:30,Antarctica,-24.69004128750983,10.133358862772239
2020-01-01 02:20:00,Antarctica,-31.02646696495801,11.6535409428795
2020-01-01 02:20:30,Antarctica,-34.29503978123893,15.101500990797506
2020-01-01 02:21:00,Antarctica,-41.46511787779861,18.327988588122256
2020-01-01 02:21:30,Antarctica,-48.66042090440952,21.934986849369622
2020-01-01 02:22:00,Antarctica,-60.34364287336769,25.43618463291318
2020-01-01 02:22:30,Antarctica,-72.41903824520352,27.396651058160728
2020-01-01 02:23:00,Antarctica,-86.64861042792639,27.963697381468464
2020-01-01 02:23:30,Antarctica,-102.39140704607178,27.017490275591992
2020-01-01 02:24:00,Antarctica,-114.83012330484976,24.054349219800926
