datetime_utc,x,y,z,vx,vy,vz
2020-01-01 01:00:00,-1026937.2824843939,-3314470.108562303,-5973599.652555536,-3738.8330070648767,-5490.506419691609,3677.2602629880407
2020-01-01 01:01:00,-1248879.5487157356,-3636479.28630184,-5740141.707026066,-3656.5671825065274,-5239.248641376003,4101.86021249493
2020-01-01 01:02:00,-1465407.986690855,-3942724.852862385,-5481731.876771135,-3558.4375100462225,-4965.243792239052,4508.685051035041
2020-01-01 01:03:00,-1675583.0964984018,-4231877.038824063,-5199490.364829492,-3444.863681572809,-4669.670377859941,4895.965161060489
2020-01-01 01:04:00,-1878492.3949020882,-4502679.23230267,-4894640.620270299,-3316.3331968728203,-4353.803043421418,5262.012904042628
2020-01-01 01:05:00,-2073254.7281801829,-4753954.232247409,-4568504.8823974095,-3173.39918895945,-4019.0061726318145,5605.230995741059
2020-01-01 01:06:00,-2259024.272200811,-4984609.752727947,-4222498.901775979,-3016.6779453430545,-3666.727410380978,5924.11988794661
2020-01-01 01:07:00,-2434994.0300251716,-5193642.7590266885,-3858125.373793161,-2846.8465040533083,-3298.4918337395206,6217.284280455626
2020-01-01 01:08:00,-2600399.097157633,-5380143.261352848,-3476966.7783216727,-2664.6401314936243,-2915.896256477283,6483.439063656337
2020-01-01 01:09:00,-2754519.9645622442,-5543298.1919958,-3080678.3190542962,-2470.8494892081553,-2520.6031522761887,6721.414992109066
2020-01-01 01:10:00,-2896686.129564584,-5682395.991734152,-2670981.656078118,-2266.317296641984,-2114.333681813464,6930.164389500997
2020-01-01 01:11:00,-3026280.216276294,-5796832.384948328,-2249660.005225495,-2051.934331557992,-1698.8593554070221,7108.7671864927515
2020-01-01 01:12:00,-3142739.414050458,-5886110.2076964555,-1818547.5016327347,-1828.6365499699052,-1275.9948902242834,7256.436974154589
2020-01-01 01:13:00,-3245557.7440283387,-5949840.822449278,-1379519.3447270282,-1597.4008496953354,-847.5898167047549,7372.524744338241
2020-01-01 01:14:00,-3334288.776396986,-5987747.279907194,-934486.4597261173,-1359.239499881507,-415.5184958019396,7456.521692730695
2020-01-01 01:15:00,-3408548.1356390035,-5999666.302255173,-485385.9971474928,-1115.1956146586108,18.32772359530287,7508.061413639095
2020-01-01 01:16:00,-3468015.3803985366,-5985549.34587056,-34172.688377443934,-866.338473769936,452.04883982218917,7526.922010035318
2020-01-01 01:17:00,-3512434.850580214,-5945461.8401319655,417189.77686035505,-613.758809557974,883.7448750623362,7513.027880624042
2020-01-01 01:18:00,-3541616.106939681,-5879581.691382719,866737.4321513893,-358.56387755860226,1311.5249775034458,7466.450766541591
2020-01-01 01:19:00,-3555434.588424275,-5788198.141102352,1312514.8561665076,-101.87212795561771,1733.5170330905385,7387.409640292956
2020-01-01 01:20:00,-3553833.1125224894,-5671712.067339633,1752584.2155824627,155.19270485230908,2147.8778709432318,7276.269019534244
2020-01-01 01:21:00,-3536824.6401282577,-5530638.476773112,2185034.540259711,411.5082047700597,2552.804007867788,7133.535329980631
2020-01-01 01:22:00,-3504488.502154758,-5365597.889509047,2607989.0372073953,665.9574392904389,2946.5370506353033,6959.8531735066035
2020-01-01 01:23:00,-3456969.1756278793,-5177312.014791215,3019613.3938140087,917.4334716912241,3327.3701530066055,6756.0020692996295
2020-01-01 01:24:00,-3394477.611081106,-4966604.215113829,3418123.824314268,1164.8451192816456,3693.6568453876203,6522.892223015259
2020-01-01 01:25:00,-3317289.9643360064,-4734395.075393751,3801795.3470980627,1407.1214534022617,4043.817750476597,6261.559791396571
2020-01-01 01:26:00,-3225746.3010706794,-4481698.24278393,4168969.2483725618,1643.216406442947,4376.34747308291,5973.161640076923
2020-01-01 01:27:00,-3120248.498606825,-4209615.189354086,4518059.568401999,1872.1131648101289,4689.820918588445,5658.969702201495
2020-01-01 01:28:00,-3001257.8573956317,-3919329.5715271747,4847559.2020294005,2092.828383877701,4982.899042818796,5320.364783910856
2020-01-01 01:29:00,-2869292.934682478,-3612101.8601595634,5156046.205185402,2304.416260956683,5254.334036092419,4958.829662729154
2020-01-01 01:30:00,-2724928.1128306296,-3289264.915153447,5442190.899088365,2505.972502317958,5502.973944214817,4575.941324900225
2020-01-01 01:31:00,-2568792.851422366,-2952220.4771540384,5704763.592001501,2696.6381430032243,5727.7667042957255,4173.3625636869865
2020-01-01 01:32:00,-2401565.163677337,-2602428.3756437665,5942634.765307055,2875.60221951674,5927.763265227433,3752.837031027525
2020-01-01 01:33:00,-2223969.8182835095,-2241401.7103333236,6154781.292690286,3042.1050414764923,6102.121149449596,3316.1810361959865
2020-01-01 01:34:00,-2036775.7689717074,-1870701.1958085068,6340290.994173631,3195.441128179889,6250.107516236778,2865.2752714218386
2020-01-01 01:35:00,-1840792.86589662,-1491928.3928729543,6498367.004038326,3334.961469988702,6371.101195244152,2402.056302546164
2020-01-01 01:36:00,-1636868.3550519415,-1106718.9128608974,6628330.725991801,3460.0756027123757,6464.594505110009,1928.508776550294
2020-01-01 01:37:00,-1425882.9826700075,-716735.2869825981,6729623.494912788,3570.2535007521433,6530.19480638014,1446.6581904233426
2020-01-01 01:38:00,-1208747.0264088204,-323659.78197806,6801807.922399853,3665.027336166707,6567.62570937267,958.5636324071343
2020-01-01 01:39:00,-986396.5751296277,70812.55664502888,6844569.903348898,3743.9931508200257,6576.727857601495,466.3099066577349
2020-01-01 01:40:00,-759790.3790680371,464980.35251330514,6857722.260785214,3806.8124887718936,6557.459207376857,-28.00154763767098
