datetime_utc,ground_station,range_rate
2020-01-01 08:02:30,Svalbard,6482.946379011897
2020-01-01 08:03:00,Svalbard,6586.292188451706
2020-01-01 08:03:30,Svalbard,6661.162287126324
2020-01-01 08:04:00,Svalbard,6715.523907873329
2020-01-01 09:28:30,Svalbard,-5931.023039445027
2020-01-01 09:29:00,Svalbard,-5738.039331112063
2020-01-01 09:29:30,Svalbard,-5515.34870700487
2020-01-01 09:30:00,Svalbard,-5214.681645094228
2020-01-01 09:30:30,Svalbard,-4858.699856723907
2020-01-01 09:31:00,Svalbard,-4356.079958871278
2020-01-01 09:31:30,Svalbard,-3752.771306195834
2020-01-01 09:32:00,Svalbard,-3022.117961194677
2020-01-01 09:32:30,Svalbard,-2127.7430235318334
2020-01-01 09:33:00,Svalbard,-1096.2990026790503
2020-01-01 09:33:30,Svalbard,-33.605868250562104
2020-01-01 09:34:00,Svalbard,1084.6277616227458
2020-01-01 09:34:30,Svalbard,2066.8080644157226
2020-01-01 09:35:00,Svalbard,2962.456308756278
2020-01-01 09:35:30,Svalbard,3702.806246181912
2020-01-01 09:36:00,Svalbard,4326.08988426414
2020-01-01 09:36:30,Svalbard,4814.946949103544
2020-01-01 09:37:00,Svalbard,5195.06313621587
2020-01-01 09:37:30,Svalbard,5480.909700641811
2020-01-01 09:38:00,Svalbard,5741.506548777446
2020-01-01 09:38:30,Svalbard,5915.729036068771
2020-01-01 10:25:00,Antarctica,-1987.6857820196908
2020-01-01 10:25:30,Antarctica,-1486.5050908726198
2020-01-01 10:26:00,Antarctica,-959.8604312600853
2020-01-01 10:26:30,Antarctica,-422.03864225840823
2020-01-01 10:27:00,Antarctica,139.07512392183847
2020-01-01 10:27:30,Antarctica,681.5242667344855
2020-01-01 10:28:00,Antarctica,1221.6238219497034
2020-01-01 10:28:30,Antarctica,1758.2046423435631
2020-01-01 11:05:00,Svalbard,-4982.3711217547525
2020-01-01 11:05:30,Svalbard,-4699.375678170886
2020-01-01 11:06:00,Svalbard,-4342.7512373881755
2020-01-01 11:06:30,Svalbard,-3951.056144365689
2020-01-01 11:07:00,Svalbard,-3464.7466338774343
2020-01-01 11:07:30,Svalbard,-2907.0633566891756
2020-01-01 11:08:00,Svalbard,-2267.8420282221236
2020-01-01 11:08:30,Svalbard,-1536.4147652481165
2020-01-01 11:09:00,Svalbard,-779.52823581775
2020-01-01 11:09:30,Svalbard,3.970951027958872
2020-01-01 11:10:00,Svalbard,787.068419517846
2020-01-01 11:10:30,Svalbard,1574.250148225217
2020-01-01 11:11:00,Svalbard,2280.7522398836422
2020-01-01 11:11:30,Svalbard,2923.5249168181176
2020-01-01 11:12:00,Svalbard,3463.968313965224
2020-01-01 11:12:30,Svalbard,3951.3274733246285
2020-01-01 11:13:00,Svalbard,4351.046728401026
2020-01-01 11:13:30,Svalbard,4715.094172137722
2020-01-01 11:14:00,Svalbard,4985.77986260591
2020-01-01 11:42:30,Australia,-4076.97552348235
2020-01-01 11:43:00,Australia,-3629.9307355506267
2020-01-01 11:43:30,Australia,-3129.9331913146357
2020-01-01 11:44:00,Australia,-2573.3165205079736
2020-01-01 11:44:30,Australia,-1933.8145635542344
2020-01-01 11:45:00,Australia,-1228.935585428566
2020-01-01 11:45:30,Australia,-497.5541420042297
2020-01-01 11:46:00,Australia,239.60641692017168
2020-01-01 11:46:30,Australia,999.5152227832739
2020-01-01 11:47:00,Australia,1700.0870121616772
2020-01-01 11:47:30,Australia,2360.9579551495913
2020-01-01 11:48:00,Australia,2951.3394065946104
2020-01-01 11:48:30,Australia,3485.9961504705193
2020-01-01 11:49:00,Australia,3946.365275277317
2020-01-01 11:49:30,Australia,4340.166627381549
2020-01-01 11:59:30,Antarctica,-4547.205430122741
2020-01-01 12:00:00,Antarctica,-4215.2006241799745
2020-01-01 12:00:30,Antarctica,-3805.731883082405
2020-01-01 12:01:00,Antarctica,-3350.628729070725
2020-01-01 12:01:30,Antarctica,-2792.902797188662
2020-01-01 12:02:00,Antarctica,-2232.5831985206696
2020-01-01 12:02:30,Antarctica,-1579.5410292585225
2020-01-01 12:03:00,Antarctica,-852.4602694413375
2020-01-01 12:03:30,Antarctica,-107.7131956943312
2020-01-01 12:04:00,Antarctica,610.3285861468398
2020-01-01 12:04:30,Antarctica,1356.7615418373289
2020-01-01 12:05:00,Antarctica,2030.3987788170955
2020-01-01 12:05:30,Antarctica,2637.0564588702387
2020-01-01 12:06:00,Antarctica,3214.4511821431593
2020-01-01 12:06:30,Antarctica,3670.9125191386515
2020-01-01 12:07:00,Antarctica,4117.773869911063
2020-01-01 12:07:30,Antarctica,4451.228962548749
2020-01-01 12:13:00,Argentina,-1750.295986522788
2020-01-01 12:13:30,Argentina,-1246.8047234653966
2020-01-01 12:14:00,Argentina,-654.9348916520836
2020-01-01 12:14:30,Argentina,-104.90380609557091
2020-01-01 12:15:00,Argentina,464.7126231228883
2020-01-01 12:15:30,Argentina,1007.7865152252191
2020-01-01 12:16:00,Argentina,1569.1075174423106
2020-01-01 12:42:30,Svalbard,-3805.668268977172
