datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 01:02:30,Australia,6.84911099448907,-48.810003905038705
2020-01-01 01:03:00,Australia,2.5687189886484703,-48.7816888284272
2020-01-01 01:03:30,Australia,-2.2156997328275465,-48.42439307828315
2020-01-01 01:04:00,Australia,-7.5255044683331045,-47.62857204438562
2020-01-01 01:04:30,Australia,-13.352782691060437,-46.251971670233885
2020-01-01 01:05:00,Australia,-19.647695345362933,-44.11599103505628
2020-01-01 01:05:30,Australia,-26.31005048004996,-41.00874661873898
2020-01-01 01:06:00,Australia,-33.191180249731076,-36.70320821857312
2020-01-01 01:06:30,Australia,-40.10990420567987,-31.003446419430464
2020-01-01 01:07:00,Australia,-46.87988467439995,-23.831208852903664
2020-01-01 01:07:30,Australia,-53.338933937917886,-15.341013890228457
2020-01-01 01:08:00,Australia,-59.369576135573915,-5.992102343021753
2020-01-01 01:08:30,Australia,-64.90557777240713,3.531484405781273
2020-01-01 01:09:00,Australia,-69.92638472354153,12.556572462380236
2020-01-01 01:09:30,Australia,-74.44527106722651,20.641073059303338
2020-01-01 01:10:00,Australia,-78.49664709785692,27.627664819273487
2020-01-01 01:10:30,Australia,-82.12562274619083,33.5618290818033
2020-01-01 01:11:00,Australia,-85.38073065499904,38.584140197162675
2020-01-01 01:11:30,Australia,-88.30946120052221,42.85693194087787
2020-01-01 01:12:00,Australia,-90.95595555222697,46.52910916534589
2020-01-01 01:12:30,Australia,-93.36001258760206,49.72471795536544
2020-01-01 01:13:00,Australia,-95.55691756555153,52.54255614262146
2020-01-01 01:35:00,Svalbard,-109.80434474465626,6.3307524217008675
2020-01-01 01:35:30,Svalbard,-109.0303854910667,8.59729406715552
2020-01-01 01:36:00,Svalbard,-108.05838208932614,11.119456101584833
2020-01-01 01:36:30,Svalbard,-106.81768980030064,13.972538652005252
2020-01-01 01:37:00,Svalbard,-105.20016485310606,17.260774068583583
2020-01-01 01:37:30,Svalbard,-103.0324173655588,21.12896501616297
2020-01-01 01:38:00,Svalbard,-100.0205619736249,25.77473735328885
2020-01-01 01:38:30,Svalbard,-95.63266780042444,31.447556584018294
2020-01-01 01:39:00,Svalbard,-88.83436991737702,38.37779304579355
2020-01-01 01:39:30,Svalbard,-77.51035495759398,46.44148410171457
2020-01-01 01:40:00,Svalbard,-57.79604288462251,54.10167644553473
2020-01-01 01:40:30,Svalbard,-27.95679833536409,57.06765230845851
2020-01-01 01:41:00,Svalbard,0.6384235708064515,52.351743139597446
2020-01-01 01:41:30,Svalbard,18.704072786354633,43.6929189741782
2020-01-01 01:42:00,Svalbard,29.087749556674392,35.1190813336478
2020-01-01 01:42:30,Svalbard,35.393533354416654,27.905933567229557
2020-01-01 01:43:00,Svalbard,39.507081010328385,22.06302764853835
2020-01-01 01:43:30,Svalbard,42.35377278568094,17.308559169163566
2020-01-01 01:44:00,Svalbard,44.414917041137336,13.36745202567993
2020-01-01 01:44:30,Svalbard,45.95941616988488,10.028302309678748
2020-01-01 01:45:00,Svalbard,47.14744859552493,7.138451263793645
2020-01-01 01:45:30,Svalbard,48.079719096354616,4.588969272279962
2020-01-01 01:46:00,Svalbard,48.82245031048609,2.301630920713159
2020-01-01 02:07:30,Argentina,30.52376375495487,48.78121657294979
2020-01-01 02:08:00,Argentina,28.41066263172332,45.93908923071452
2020-01-01 02:08:30,Argentina,26.096477715416814,42.75604782688772
2020-01-01 02:09:00,Argentina,23.55275128155088,39.1574952431145
2020-01-01 02:09:30,Argentina,20.74817413536533,35.056133436923616
2020-01-01 02:10:00,Argentina,17.649107808396902,30.356202089090303
2020-01-01 02:10:30,Argentina,14.220768204236776,24.965573993582506
2020-01-01 02:11:00,Argentina,10.429333720914824,18.820820772253494
2020-01-01 02:11:30,Argentina,6.245508534557539,11.928221257306497
2020-01-01 02:12:00,Argentina,1.6496790391888962,4.413620984822758
2020-01-01 02:12:30,Argentina,-3.36136324957723,-3.4456832898182816
2020-01-01 02:13:00,Argentina,-8.76687778809505,-11.245837319432033
2020-01-01 02:13:30,Argentina,-14.51562091809121,-18.550589541459566
2020-01-01 02:14:00,Argentina,-20.5230272189395,-25.008968735333678
2020-01-01 02:14:30,Argentina,-26.67487217214204,-30.427001218870757
2020-01-01 02:15:00,Argentina,-32.838444275782834,-34.767196655154095
2020-01-01 02:15:30,Argentina,-38.879128224313305,-38.102538814277985
2020-01-01 02:16:00,Argentina,-44.677570450564616,-40.563063135537426
2020-01-01 02:16:30,Argentina,-50.142285025200906,-42.295598842735366
2020-01-01 02:17:00,Argentina,-55.214910753408255,-43.440116930182555
2020-01-01 02:17:30,Antarctica,43.85854058792633,15.52869193882142
2020-01-01 02:18:00,Antarctica,42.10582597759464,13.452085999401744
2020-01-01 02:18:30,Antarctica,40.06323044568404,11.171611234804375
2020-01-01 02:19:00,Antarctica,37.65164208354065,8.63479521455229
2020-01-01 02:19:30,Antarctica,34.763710573797894,5.77412953328287
2020-01-01 02:20:00,Antarctica,31.252346509115316,2.505122912455338
2020-01-01 02:20:30,Antarctica,26.915530330247215,-1.2708284455154515
2020-01-01 02:21:00,Antarctica,21.479565549524157,-5.649420588074261
2020-01-01 02:21:30,Antarctica,14.591567840075509,-10.67333119436123
2020-01-01 02:22:00,Antarctica,5.85453248232353,-16.223408363253323
2020-01-01 02:22:30,Antarctica,-5.022657297730582,-21.862419502261243
2020-01-01 02:23:00,Antarctica,-17.893989570201267,-26.782588991973935
2020-01-01 02:23:30,Antarctica,-31.837472530145014,-30.117524970498497
