datetime_utc,ground_station,range_rate
2020-01-01 12:04:30,Antarctica,1346.624483993055
2020-01-01 12:05:00,Antarctica,2025.8729006844583
2020-01-01 12:05:30,Antarctica,2647.0663526125263
2020-01-01 12:06:00,Antarctica,3201.465329614647
2020-01-01 12:06:30,Antarctica,3686.6368505986293
2020-01-01 12:07:00,Antarctica,4104.865422823066
2020-01-01 12:07:30,Antarctica,4461.370536308965
2020-01-01 12:13:00,Argentina,-1762.5676201228
2020-01-01 12:13:30,Argentina,-1234.488017169319
2020-01-01 12:14:00,Argentina,-681.2009882332195
2020-01-01 12:14:30,Argentina,-112.96965881660765
2020-01-01 12:15:00,Argentina,458.5595211048833
2020-01-01 12:15:30,Argentina,1021.4455580121578
2020-01-01 12:16:00,Argentina,1564.6084047269355
2020-01-01 12:42:30,Svalbard,-3799.8125149231923
2020-01-01 12:43:00,Svalbard,-3395.549241134863
2020-01-01 12:43:30,Svalbard,-2935.8685907432414
2020-01-01 12:44:00,Svalbard,-2420.5604791862406
2020-01-01 12:44:30,Svalbard,-1852.9799250814315
2020-01-01 12:45:00,Svalbard,-1240.8499729893078
2020-01-01 12:45:30,Svalbard,-596.4336902375576
2020-01-01 12:46:00,Svalbard,64.22637726343235
2020-01-01 12:46:30,Svalbard,723.02463587544
2020-01-01 12:47:00,Svalbard,1362.0938631275155
2020-01-01 12:47:30,Svalbard,1966.0369879211623
2020-01-01 12:48:00,Svalbard,2523.471283929176
2020-01-01 12:48:30,Svalbard,3027.588755769032
2020-01-01 12:49:00,Svalbard,3475.8269298587393
2020-01-01 12:49:30,Svalbard,3868.987654130382
2020-01-01 13:14:00,Australia,-7069.287128986844
2020-01-01 13:14:30,Australia,-7054.8503602436285
2020-01-01 13:15:00,Australia,-7026.799904820767
2020-01-01 13:15:30,Australia,-6979.7161464225155
2020-01-01 13:16:00,Australia,-6904.711944204104
2020-01-01 13:16:30,Australia,-6786.530729598779
2020-01-01 13:17:00,Australia,-6597.618027927288
2020-01-01 13:17:30,Australia,-6285.528031842358
2020-01-01 13:18:00,Australia,-5746.192835870435
2020-01-01 13:18:30,Australia,-4775.218634586992
2020-01-01 13:19:00,Australia,-3045.078761120557
2020-01-01 13:19:30,Australia,-413.0239651584376
2020-01-01 13:20:00,Australia,2381.067623738311
2020-01-01 13:20:30,Australia,4376.659668942342
2020-01-01 13:21:00,Australia,5523.8365185971315
2020-01-01 13:21:30,Australia,6156.780939322827
2020-01-01 13:22:00,Australia,6517.58726101141
2020-01-01 13:22:30,Australia,6732.807266301928
2020-01-01 13:23:00,Australia,6865.866408803087
2020-01-01 13:23:30,Australia,6949.632499659969
2020-01-01 13:24:00,Australia,7002.035928744946
2020-01-01 13:24:30,Australia,7033.3787784397955
2020-01-01 13:25:00,Australia,7049.867842478353
2020-01-01 13:25:30,Australia,7055.4044530581195
2020-01-01 13:34:00,Antarctica,-6224.085373639817
2020-01-01 13:34:30,Antarctica,-6100.030521268009
2020-01-01 13:35:00,Antarctica,-5938.141468025051
2020-01-01 13:35:30,Antarctica,-5727.1766164916
2020-01-01 13:36:00,Antarctica,-5452.1365913441305
2020-01-01 13:36:30,Antarctica,-5093.422176787132
2020-01-01 13:37:00,Antarctica,-4626.5647292747735
2020-01-01 13:37:30,Antarctica,-4023.746468849652
2020-01-01 13:38:00,Antarctica,-3259.23452505988
2020-01-01 13:38:30,Antarctica,-2320.939269748786
2020-01-01 13:39:00,Antarctica,-1226.8876430700084
2020-01-01 13:39:30,Antarctica,-36.81402897393217
2020-01-01 13:40:00,Antarctica,1156.6514843305276
2020-01-01 13:40:30,Antarctica,2259.657639975327
2020-01-01 13:41:00,Antarctica,3209.7391130392843
2020-01-01 13:41:30,Antarctica,3986.3177635471543
2020-01-01 13:42:00,Antarctica,4599.993420122545
2020-01-01 13:42:30,Antarctica,5075.9887036037135
2020-01-01 13:43:00,Antarctica,5442.170244808836
2020-01-01 13:43:30,Antarctica,5723.27206679657
2020-01-01 13:44:00,Antarctica,5939.19230019796
2020-01-01 13:44:30,Antarctica,6105.190200063296
2020-01-01 13:45:00,Antarctica,6232.7142855263155
2020-01-01 13:45:30,Argentina,-6892.013060339832
2020-01-01 13:46:00,Argentina,-6804.9227136681775
2020-01-01 13:46:30,Argentina,-6669.785349809703
2020-01-01 13:47:00,Argentina,-6456.952773669443
2020-01-01 13:47:30,Argentina,-6111.726228642681
2020-01-01 13:48:00,Argentina,-5530.657228075079
2020-01-01 13:48:30,Argentina,-4525.545698906104
2020-01-01 13:49:00,Argentina,-2830.9760133456657
2020-01-01 13:49:30,Argentina,-383.62780441774
2020-01-01 13:50:00,Argentina,2195.791278563541
2020-01-01 13:50:30,Argentina,4124.393863118365
2020-01-01 13:51:00,Argentina,5301.111104157009
2020-01-01 13:51:30,Argentina,5981.4300790074
2020-01-01 13:52:00,Argentina,6382.204587962311
2020-01-01 13:52:30,Argentina,6627.325806111788
2020-01-01 13:53:00,Argentina,6782.37934366485
2020-01-01 13:53:30,Argentina,6882.558608703887
2020-01-01 13:54:00,Argentina,6947.511009463632
2020-01-01 13:54:30,Argentina,6988.705410562181
2020-01-01 13:55:00,Argentina,7013.1289840161535
2020-01-01 13:55:30,Argentina,7025.208993144348
2020-01-01 14:19:30,Svalbard,-3439.0806748053183
2020-01-01 14:20:00,Svalbard,-3016.5910988621063
2020-01-01 14:20:30,Svalbard,-2544.0410888422075
2020-01-01 14:21:00,Svalbard,-2023.4848411587623
2020-01-01 14:21:30,Svalbard,-1460.3524570283175
2020-01-01 14:22:00,Svalbard,-863.7547867854623
2020-01-01 14:22:30,Svalbard,-246.16719424684092
2020-01-01 14:23:00,Svalbard,377.6075679122302
2020-01-01 14:23:30,Svalbard,992.0493894431852
2020-01-01 14:24:00,Svalbard,1582.7184472521283
2020-01-01 14:24:30,Svalbard,2137.7718912877253
2020-01-01 14:25:00,Svalbard,2648.856621793086
2020-01-01 14:25:30,Svalbard,3111.280273454551
2020-01-01 14:26:00,Svalbard,3523.606140438156
2020-01-01 14:53:00,Australia,-1629.1356144566257
2020-01-01 14:53:30,Australia,-1076.6653788560263
2020-01-01 14:54:00,Australia,-502.79952809495455
2020-01-01 14:54:30,Australia,80.88975921401803
2020-01-01 14:55:00,Australia,661.8271065866104
2020-01-01 14:55:30,Australia,1227.6827784117609
2020-01-01 14:56:00,Australia,1767.570102933169
2020-01-01 15:09:00,Antarctica,-6944.672702600952
2020-01-01 15:09:30,Antarctica,-6920.4638740396595
2020-01-01 15:10:00,Antarctica,-6880.126007820656
2020-01-01 15:10:30,Antarctica,-6817.430608287501
2020-01-01 15:11:00,Antarctica,-6722.489958027123
2020-01-01 15:11:30,Antarctica,-6579.030040195861
2020-01-01 15:12:00,Antarctica,-6359.254389370964
2020-01-01 15:12:30,Antarctica,-6014.111506091573
2020-01-01 15:13:00,Antarctica,-5455.862450033336
2020-01-01 15:13:30,Antarctica,-4534.594185638056
2020-01-01 15:14:00,Antarctica,-3046.6142575978224
2020-01-01 15:14:30,Antarctica,-910.5531745625092
2020-01-01 15:15:00,Antarctica,1485.343850705462
2020-01-01 15:15:30,Antarctica,3475.95536028673
2020-01-01 15:16:00,Antarctica,4807.306675598838
2020-01-01 15:16:30,Antarctica,5622.174532664456
2020-01-01 15:17:00,Antarctica,6117.581347821006
2020-01-01 15:17:30,Antarctica,6426.315878849495
2020-01-01 15:18:00,Antarctica,6624.489085924413
2020-01-01 15:18:30,Antarctica,6754.656574753095
2020-01-01 15:19:00,Antarctica,6841.104828288049
2020-01-01 15:19:30,Antarctica,6898.181262209119
2020-01-01 15:20:00,Antarctica,6934.682229474023
2020-01-01 15:20:30,Antarctica,6956.1957049848
2020-01-01 15:21:00,Argentina,-3402.0844582415384
2020-01-01 15:21:30,Argentina,-2805.06206565566
2020-01-01 15:22:00,Argentina,-2130.4407034380793
2020-01-01 15:22:30,Argentina,-1388.3007059447234
2020-01-01 15:23:00,Argentina,-597.679781107131
2020-01-01 15:23:30,Argentina,214.72127660948414
2020-01-01 15:24:00,Argentina,1018.3976605112869
2020-01-01 15:24:30,Argentina,1784.3500168937064
2020-01-01 15:25:00,Argentina,2489.8044881784317
2020-01-01 15:25:30,Argentina,3120.7041758709975
2020-01-01 15:26:00,Argentina,3671.6276390740813
2020-01-01 15:26:30,Argentina,4143.954362895449
2020-01-01 15:27:00,Argentina,4543.43668913612
2020-01-01 15:27:30,Argentina,4878.021402195068
2020-01-01 15:56:00,Svalbard,-3804.9241521968283
2020-01-01 15:56:30,Svalbard,-3398.839799587835
2020-01-01 15:57:00,Svalbard,-2936.446805420612
2020-01-01 15:57:30,Svalbard,-2417.4770156289487
2020-01-01 15:58:00,Svalbard,-1845.3285564672246
2020-01-01 15:58:30,Svalbard,-1227.9015150592545
2020-01-01 15:59:00,Svalbard,-577.776963667709
2020-01-01 15:59:30,Svalbard,88.58251969555967
2020-01-01 16:00:00,Svalbard,752.6308214219497
2020-01-01 16:00:30,Svalbard,1396.1337407830501
2020-01-01 16:01:00,Svalbard,2003.4717180561322
2020-01-01 16:01:30,Svalbard,2563.2061922750227
2020-01-01 16:02:00,Svalbard,3068.614067057208
2020-01-01 16:02:30,Svalbard,3517.3056081869745
2020-01-01 16:03:00,Svalbard,3910.288164887423
2020-01-01 16:43:30,Antarctica,-7005.353878922402
2020-01-01 16:44:00,Antarctica,-6982.729260285489
2020-01-01 16:44:30,Antarctica,-6944.318696464413
2020-01-01 16:45:00,Antarctica,-6884.015184954179
2020-01-01 16:45:30,Antarctica,-6792.0835505288915
2020-01-01 16:46:00,Antarctica,-6652.412978525412
2020-01-01 16:46:30,Antarctica,-6437.281885980738
2020-01-01 16:47:00,Antarctica,-6097.267658934341
2020-01-01 16:47:30,Antarctica,-5542.674695293745
2020-01-01 16:48:00,Antarctica,-4617.027790591286
2020-01-01 16:48:30,Antarctica,-3101.279578989872
2020-01-01 16:49:00,Antarctica,-900.4443772933166
2020-01-01 16:49:30,Antarctica,1568.6701436734209
2020-01-01 16:50:00,Antarctica,3593.3564464968194
2020-01-01 16:50:30,Antarctica,4923.554441622354
2020-01-01 16:51:00,Antarctica,5725.728278024932
2020-01-01 16:51:30,Antarctica,6208.321824214041
2020-01-01 16:52:00,Antarctica,6506.789622159511
2020-01-01 16:52:30,Antarctica,6697.154798167981
2020-01-01 16:53:00,Antarctica,6821.376372297166
2020-01-01 16:53:30,Antarctica,6903.205786768914
2020-01-01 16:54:00,Antarctica,6956.59463113316
2020-01-01 16:54:30,Antarctica,6990.063705511933
2020-01-01 16:55:00,Antarctica,7009.011268209749
2020-01-01 17:31:30,Svalbard,-4948.082406708225
