datetime_utc,x,y,z,vx,vy,vz
2020-01-01 02:31:00,-1183296.4891602534,1318310.3519544196,-6674883.514840525,-1254.2177818144635,7369.4654018262945,1669.7012713008603
2020-01-01 02:32:00,-1254017.0284864556,1757632.8711531274,-6560272.581924787,-1102.4317628200326,7269.12988205188,2149.281234743227
2020-01-01 02:33:00,-1315513.5094189928,2189951.607308818,-6417156.062770077,-946.9091014849475,7136.087104855081,2619.534673149152
2020-01-01 02:34:00,-1367590.2226378922,2613319.520068893,-6246154.551967128,-788.6015476340959,6970.875391136836,3078.431580436799
2020-01-01 02:35:00,-1410108.9595202163,3025826.5428620465,-6048009.991794109,-628.4672619414082,6774.177693228407,3523.9887273800987
2020-01-01 02:36:00,-1442989.0815212405,3425607.901574794,-5823581.818906402,-467.4658183153918,6546.81972177417,3954.2775320543883
2020-01-01 02:37:00,-1466207.2349984674,3810852.183705219,-5573842.317628235,-306.55331772402997,6289.767780741802,4367.431744239584
2020-01-01 02:38:00,-1479796.9092645152,4179809.5088259634,-5299872.169755524,-146.6774263050769,6004.125777368632,4761.655337812312
2020-01-01 02:39:00,-1483848.0232142191,4530800.157946036,-5002857.190778457,11.227830650252997,5691.130867205658,5135.231005157815
2020-01-01 02:40:00,-1478506.7090402714,4862224.015562987,-4684087.223617957,166.2476661164879,5352.1471940864185,5486.529641272593
2020-01-01 02:41:00,-1463973.4301781827,5172566.702627991,-4344948.040006805,317.49140006261825,4988.660617820512,5814.017699374349
2020-01-01 02:42:00,-1440500.495928384,5460405.103938386,-3986910.0284034614,464.0969026495984,4602.274038239712,6116.262110518734
2020-01-01 02:43:00,-1408391.0971489395,5724415.521045279,-3611527.9732980556,605.2361792626689,4194.698734255395,6391.938038180571
2020-01-01 02:44:00,-1367997.0642947615,5963380.409414043,-3220432.8415553714,740.1197540849956,3767.747947439547,6639.835126478215
2020-01-01 02:45:00,-1319716.5414300556,6176194.771512991,-2815324.845865284,868.001021426822,3323.328937388398,6858.863894011509
2020-01-01 02:46:00,-1263991.1024823952,6361870.772726757,-2397965.8494066754,988.1803251074264,2863.434204744462,7048.061324732992
2020-01-01 02:47:00,-1201302.5702186655,6519541.479043848,-1970171.372181168,1100.008790775767,2390.132075046357,7206.595663218915
2020-01-01 02:48:00,-1132169.7666834248,6648464.623569105,-1533802.4594718004,1202.8919426982216,1905.556835262901,7333.7704217067985
2020-01-01 02:49:00,-1057145.3919209638,6748027.316390635,-1090757.6728829043,1296.2931431691363,1411.8986134226307,7429.027606265699
2020-01-01 02:50:00,-976813.1957731117,6817752.619174693,-642965.4644167844,1379.736899280622,911.3931901781114,7491.950169465931
2020-01-01 02:51:00,-891783.9573076991,6857300.775592851,-192375.5225948155,1452.8114981298254,406.3123202656132,7522.264909604995
2020-01-01 02:52:00,-802690.1589665744,6866464.377521233,259051.54915438057,1515.1707368489267,-101.04755756766679,7519.845656347226
2020-01-01 02:53:00,-710183.3746568603,6845175.428934021,709351.6162720779,1566.535967058955,-608.3780579632476,7484.714533039709
2020-01-01 02:54:00,-614929.8776966333,6793504.77907374,1156566.318629487,1606.6971942869422,-1113.3721305217757,7417.040514887525
2020-01-01 02:55:00,-517606.54032217804,6711662.314174736,1598751.8130437615,1635.51381584923,-1613.7361750163545,7317.136823580878
2020-01-01 02:56:00,-418896.5841235663,6599995.001258278,2033987.3053485802,1652.914850578924,-2107.2004102096384,7185.458559524285
2020-01-01 02:57:00,-319485.3211322883,6458983.940818274,2460383.4206876084,1658.89878307535,-2591.5283519099885,7022.600197174717
2020-01-01 02:58:00,-220055.9852082557,6289241.592124271,2876090.4601503913,1653.5331151952032,-3064.5262596342122,6829.292568315185
2020-01-01 02:59:00,-121285.71261672582,6091510.337752569,3279306.5918695293,1636.9536872592532,-3524.053413944686,6606.398958090557
2020-01-01 03:00:00,-23841.68209777726,5866663.343132319,3668285.9903679416,1609.3637857633423,-3968.034023676879,6354.910018992603
2020-01-01 03:01:00,71623.12574883923,5615695.572149416,4041345.812940397,1571.0320396925035,-4394.466523290092,6075.941202405769
2020-01-01 03:02:00,164473.91782383667,5339716.651226624,4396873.837281867,1522.2902391610182,-4801.432386728845,5770.726968478693
2020-01-01 03:03:00,254097.5603415207,5039949.245744437,4733334.70385037,1463.531416219346,-5187.106959109034,5440.6124300358315
2020-01-01 03:04:00,339906.28878885414,4717723.098149994,5049277.344889143,1395.206946488693,-5549.7659008091005,5087.0448807533885
2020-01-01 03:05:00,421341.1396123357,4374469.080557651,5343341.124937331,1317.8234768118182,-5887.791243018369,4711.566532969099
2020-01-01 03:06:00,497875.12785474816,4011711.742528313,5614260.570632491,1231.939587067951,-6199.677036846547,4315.808705479562
2020-01-01 03:07:00,569016.1862176419,3631061.3532368126,5860869.5845319405,1138.162198050194,-6484.034866052476,3901.486237472195
2020-01-01 03:08:00,634309.9158879439,3234206.4358254177,6082106.037680443,1037.1427277344267,-6739.5994936400175,3470.3909047388256
2020-01-01 03:09:00,693342.2342949712,2822907.78964469,6277017.635651647,929.5729886956226,-6965.234912569922,3024.382614317958
2020-01-01 03:10:00,745741.9936701343,2398994.5047194683,6444769.423528771,816.180843115981,-7159.940844845606,2565.377573062434
2020-01-01 03:11:00,791182.5645922705,1964349.774161121,6584641.095403861,697.7263665888574,-7322.853737609484,2095.343975754654
2020-01-01 03:12:00,829383.6483883559,1520902.5234111678,6696030.2573651085,574.9976379745852,-7453.248774423689,1616.2943391985668
2020-01-01 03:13:00,860112.9796417176,1070622.0317719383,6778456.62121128,448.806317022554,-7550.543173526698,1130.2758553376102
2020-01-01 03:14:00,883187.649068417,615508.2187875239,6831564.302101181,319.9829649209052,-7614.297996217189,639.3635628488804
2020-01-01 03:15:00,898475.1027212164,157582.9513880881,6855123.367562865,189.37227769105752,-7644.2200937377675,145.65269424326115
2020-01-01 03:16:00,905893.757200095,-301118.7038328518,6849029.852355094,57.828340519998164,-7640.1635926354475,-348.74898876312466
2020-01-01 03:17:00,905413.3221921832,-758557.3010982844,6813305.206672925,-73.79011669264503,-7602.130858637553,-841.7290444580747
2020-01-01 03:18:00,897054.920866444,-1212697.9297949774,6748096.145189387,-204.6244801799398,-7530.272878167908,-1331.1785577741534
2020-01-01 03:19:00,880891.0977842626,-1661519.247002704,6653675.8644253565,-333.82104501728935,-7424.888995755384,-1815.0008772132867
