datetime_utc,x,y,z,vx,vy,vz
2020-01-01 01:34:00,-2034725.1365481387,-1869582.9266777048,6340043.673721603,3195.639455318897,6250.860620726781,2864.512160985341
2020-01-01 01:35:00,-1839188.0259361223,-1491776.9966624018,6497327.193690335,3334.7143567262133,6371.958107097161,2401.0195861656275
2020-01-01 01:36:00,-1634707.7150028928,-1105306.409354703,6629347.149491184,3459.986579950062,6463.85600460402,1926.1714900597403
2020-01-01 01:37:00,-1425757.7721917466,-717664.4152991907,6729447.570112123,3570.968088525696,6529.789657194877,1445.837318273693
2020-01-01 01:38:00,-1208713.0604669547,-322531.62773881684,6800747.286552839,3664.2892610250888,6568.1804263863,958.8603931676571
2020-01-01 01:39:00,-988186.8443033347,73799.73869691894,6842748.858375347,3743.3956901812194,6574.686601349007,466.2561222043705
2020-01-01 01:40:00,-758616.2567315222,466409.64047429,6858208.970716998,3807.354367169287,6556.952052260613,-28.965418026178597
2020-01-01 01:41:00,-529301.3838673162,855855.8740830091,6842153.851555697,3852.8489196715636,6510.239887279313,-521.4408627603436
2020-01-01 01:42:00,-297610.91149245435,1245528.8380308228,6794305.743013474,3882.5625376571356,6434.237130070849,-1015.102024293086
2020-01-01 01:43:00,-65277.701384046864,1629492.7893760991,6719004.734300103,3895.09637869131,6331.217756228631,-1502.5519989344284
2020-01-01 01:44:00,170423.83354748975,2006101.7555732764,6616079.975833788,3891.474166572813,6200.304095624969,-1981.893512553921
2020-01-01 01:45:00,403541.8060784728,2372273.6508002914,6481048.193692571,3870.8134650303964,6041.497366378665,-2458.5189083639207
2020-01-01 01:46:00,635275.6115313043,2728361.106658929,6320579.047363706,3834.400385237556,5859.694809350896,-2920.3283900627075
2020-01-01 01:47:00,862279.7531928823,3073808.127523825,6132233.933286394,3779.0323416737597,5647.213755065666,-3371.7259489116113
2020-01-01 01:48:00,1088317.2453915928,3408204.0093665808,5915412.8231580425,3710.859108748202,5415.598099191453,-3807.2131363261087
2020-01-01 01:49:00,1307684.9468254098,3724032.820941368,5674634.923485995,3621.7230325860382,5159.263736966363,-4222.86968574603
2020-01-01 01:50:00,1522032.2460672504,4026671.474950393,5410446.731545101,3519.914418529622,4877.963309448359,-4628.68954739139
2020-01-01 01:51:00,1730142.587947164,4308210.895257994,5119149.109402329,3403.1066927189145,4576.3901650700145,-5007.910173035114
2020-01-01 01:52:00,1931633.83477214,4575434.788346516,4809459.754011886,3269.5021662523254,4256.200528923121,-5370.634356512063
2020-01-01 01:53:00,2123259.5523885186,4817558.635012879,4476993.900291955,3125.4142540880634,3914.3820245173015,-5704.88208963946
2020-01-01 01:54:00,2306176.6056552003,5045648.396892439,4125700.0013978793,2964.522619154249,3557.6889179423024,-6017.005944699824
2020-01-01 01:55:00,2477641.591704509,5247284.69474362,3755764.3897036905,2791.785208814021,3186.266115998129,-6303.366867857783
2020-01-01 01:56:00,2638567.448150364,5426806.981740632,3369209.295217666,2606.1414817681534,2799.5504962344758,-6561.944793527779
2020-01-01 01:57:00,2790557.8935450623,5579867.513302098,2966886.7742310893,2411.103000921085,2401.438392529826,-6791.258921973389
2020-01-01 01:58:00,2929103.5989151173,5713763.261038143,2553285.9887305507,2200.106950000044,1992.025063130963,-6992.401397936937
2020-01-01 01:59:00,3054318.1558963754,5819629.177613847,2128652.6779204793,1984.642730972647,1573.2286980183756,-7163.6376398868515
2020-01-01 02:00:00,3164684.0463502463,5902640.802707899,1695701.8491284652,1759.922379826524,1148.739793290348,-7301.973903281631
2020-01-01 02:01:00,3264207.507215394,5959192.334644769,1254956.7274071772,1525.6389916298597,716.6572273197296,-7410.9696249318795
2020-01-01 02:02:00,3348658.008733812,5986472.59197914,807579.9124900575,1286.778651824826,281.61039771422776,-7483.403602336355
2020-01-01 02:03:00,3418940.0622558864,5993287.39344576,356824.17764547333,1042.4575447251527,-152.3861514855372,-7525.924107654561
2020-01-01 02:04:00,3473547.0464283214,5971208.136920464,-95196.76165777439,789.4356725445143,-586.3672650809442,-7536.2350488238435
2020-01-01 02:05:00,3513696.4340163926,5923290.39967911,-549394.2277974962,536.6434021533969,-1019.3346043183079,-7512.084851507123
2020-01-01 02:06:00,3538655.0434664576,5850131.36658997,-996088.0679980962,281.32654108138195,-1447.3343034780635,-7456.519310426613
2020-01-01 02:07:00,3546622.253420226,5748717.634776675,-1440568.3600117317,22.252326041946453,-1869.368152280201,-7367.110413914279
2020-01-01 02:08:00,3540559.2314023175,5623000.063410247,-1879194.5218114152,-234.43320045961778,-2279.400650362676,-7244.94966549509
2020-01-01 02:09:00,3520537.9052897864,5474407.096033192,-2310347.731055108,-491.6950310935081,-2684.3209376705086,-7094.036192207616
2020-01-01 02:10:00,3482230.6339968825,5301869.736145156,-2730371.062594632,-746.4357490226103,-3075.0358041753802,-6910.272314592192
