datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 06:22:30,Svalbard,-149.18336394593646,44.502285475081045
2020-01-01 06:23:00,Svalbard,-171.15866461298364,59.86167363029368
2020-01-01 06:23:30,Svalbard,140.7144139278688,65.93254599194232
2020-01-01 06:24:00,Svalbard,102.7608065458675,57.84608173473209
2020-01-01 06:24:30,Svalbard,87.61539337161268,47.15428367138797
2020-01-01 06:25:00,Svalbard,79.99456083935665,39.28057890629741
2020-01-01 06:25:30,Svalbard,76.09412264783957,32.23034640382415
2020-01-01 06:26:00,Svalbard,72.87738742227245,28.583715057008774
2020-01-01 06:26:30,Svalbard,70.89801731027175,24.42311788018303
2020-01-01 06:27:00,Svalbard,68.9847442429039,20.33939986549858
2020-01-01 06:27:30,Svalbard,68.21408214872046,17.501018619793058
2020-01-01 06:28:00,Svalbard,67.7964313017263,15.590489011647803
2020-01-01 06:28:30,Svalbard,66.37559700778169,13.248409830381021
2020-01-01 06:29:00,Svalbard,65.63934681478663,10.868705858904738
2020-01-01 07:52:30,Svalbard,-133.45017866085766,-10.743589687925908
2020-01-01 07:53:00,Svalbard,-135.07626905705,-8.872277978455852
2020-01-01 07:53:30,Svalbard,-136.76873646494786,-6.191511121745233
2020-01-01 07:54:00,Svalbard,-138.71094784683655,-4.493297686600305
2020-01-01 07:54:30,Svalbard,-141.28413701214583,-1.0577654296933887
2020-01-01 07:55:00,Svalbard,-144.06333555519507,2.557116843631515
2020-01-01 07:55:30,Svalbard,-149.041670832706,5.212908378927174
2020-01-01 07:56:00,Svalbard,-154.29792801426976,9.003462464187777
2020-01-01 07:56:30,Svalbard,-160.3555252126891,14.843611437698046
2020-01-01 07:57:00,Svalbard,-169.95562642534642,21.63905148751896
2020-01-01 07:57:30,Svalbard,178.29080530298978,26.900723990199914
2020-01-01 07:58:00,Svalbard,163.30635099120366,30.67490555585411
2020-01-01 07:58:30,Svalbard,146.80797029943685,34.578769329033456
2020-01-01 07:59:00,Svalbard,130.75160941962946,34.773149981640465
