datetime_utc,x,y,z,vx,vy,vz
2020-01-01 02:26:00,1075685.8502407756,89350.7382573166,-6818219.577967149,-3723.526945535165,-6589.341325150005,-686.8896223715293
2020-01-01 02:27:00,848102.6155505348,-307454.8102574657,-6843146.401904926,-3791.138868102274,-6582.379279666221,-189.80532431296547
2020-01-01 02:28:00,619730.9437863175,-700113.7547789555,-6840111.957092811,-3846.3328755727775,-6544.269798809326,309.13047954854807
2020-01-01 02:29:00,387679.63761649287,-1091573.4210143648,-6806231.618254913,-3882.6237053009486,-6478.706907248426,803.7205857235714
2020-01-01 02:30:00,156179.13319171933,-1476110.2311554826,-6743040.144532758,-3901.9066246824536,-6388.107054553374,1296.0443359683213
2020-01-01 02:31:00,-80986.12794972296,-1855710.5130444467,-6649644.835179522,-3905.18907065142,-6265.179021159915,1783.942995425759
2020-01-01 02:32:00,-314327.30371424276,-2227270.134302747,-6530014.476200207,-3890.1838425248047,-6118.444633350128,2261.4538496234345
2020-01-01 02:33:00,-543347.2652095149,-2592209.061239588,-6379202.737984049,-3858.215666611481,-5943.598670948897,2730.933908100753
2020-01-01 02:34:00,-775702.7929096157,-2940327.6013587858,-6199842.370693833,-3811.215813891528,-5741.600410544995,3186.199796050699
2020-01-01 02:35:00,-1004110.4501777799,-3279048.3146801437,-5999292.286180507,-3747.5566442222403,-5515.531866754791,3628.859132100319
2020-01-01 02:36:00,-1224911.1286878155,-3603706.5332408943,-5766998.832472943,-3663.8311183477144,-5268.364942277545,4056.3051699443504
2020-01-01 02:37:00,-1441745.8216565188,-3910775.191845193,-5512558.188844789,-3569.634534142257,-4993.934539596479,4467.113296863335
2020-01-01 02:38:00,-1654113.358009037,-4201465.633206327,-5230134.364278548,-3457.1767202511433,-4697.607065059067,4857.416517632296
2020-01-01 02:39:00,-1856566.2759025027,-4474573.762860635,-4929668.09470338,-3329.0479746524725,-4383.466301980004,5225.663001834902
2020-01-01 02:40:00,-2053174.7792969376,-4728304.287187586,-4602774.356266364,-3188.149717753821,-4050.657051943523,5569.384633785553
2020-01-01 02:41:00,-2237936.6196637587,-4958832.581768032,-4261081.075902706,-3032.2234027206796,-3700.5155783147306,5891.37210096309
2020-01-01 02:42:00,-2416073.9079298233,-5169669.369546714,-3900043.040926242,-2863.392965055881,-3333.2015457725397,6185.202847645209
2020-01-01 02:43:00,-2583443.1552521023,-5359484.096748274,-3519148.6613575555,-2681.4519515877005,-2951.9756337992712,6454.82587393061
2020-01-01 02:44:00,-2737525.259155627,-5525247.015661576,-3124319.9025741857,-2490.6060058032995,-2558.3298754648217,6696.439185838553
2020-01-01 02:45:00,-2882458.8006678578,-5666073.072463432,-2713786.961887837,-2286.262181420263,-2153.1205012305877,6905.694476779528
2020-01-01 02:46:00,-3012134.373424222,-5782595.110765011,-2294749.806899247,-2073.488588264928,-1738.2316867664772,7086.989419356454
2020-01-01 02:47:00,-3130486.7008771095,-5877309.5042801,-1866698.6596641003,-1850.6631061309129,-1316.2548703977247,7241.361063208956
2020-01-01 02:48:00,-3233915.353306633,-5939103.617983625,-1427975.2850171565,-1619.6856735961544,-889.0344558883501,7358.119155379219
2020-01-01 02:49:00,-3326174.410220672,-5981600.1802801285,-982333.7581576094,-1383.345830793855,-457.2212768241434,7445.521082649662
2020-01-01 02:50:00,-3400753.541881957,-5996149.559623308,-534544.1129505248,-1140.689471116719,-22.5996338574082,7500.016062140551
2020-01-01 02:51:00,-3461730.919916757,-5983072.59047779,-83384.35245161453,-892.5036835869054,409.9444331833543,7522.482286395831
2020-01-01 02:52:00,-3508359.5849332176,-5947169.9373682,367139.180899034,-638.4008498286107,842.2484353532177,7514.219088953402
2020-01-01 02:53:00,-3536021.294755714,-5883126.44982579,817770.2254934284,-382.418378525312,1271.5516593526172,7469.848063101477
2020-01-01 02:54:00,-3550816.2909370265,-5794626.178664285,1264046.8105999911,-128.1454744246121,1695.0546511495359,7393.419813800555
2020-01-01 02:55:00,-3553195.1854901565,-5679661.235509952,1702857.0708534664,129.65943614006488,2109.4578573951303,7287.519939723118
2020-01-01 02:56:00,-3538009.3813302135,-5543311.221030226,2136717.452482782,388.6807356280808,2513.954855190932,7148.237322875275
2020-01-01 02:57:00,-3506039.8475445746,-5378674.909640404,2558864.407510227,642.8874672377968,2911.227293262728,6979.302026508281
2020-01-01 02:58:00,-3460785.222017962,-5194253.953798854,2974710.7163367346,893.5653898586586,3293.7181817685096,6778.978529185481
2020-01-01 02:59:00,-3398844.5975471656,-4982451.44926293,3373420.044561204,1143.6786951766749,3661.923486337248,6550.082058370044
2020-01-01 03:00:00,-3320339.384124026,-4751137.213595869,3758296.9349157275,1386.205277877981,4016.298427246086,6289.929827019834
2020-01-01 03:01:00,-3233594.6105230893,-4503189.449048631,4127620.5801801067,1624.0167187703255,4351.130828066089,6004.793516709157
2020-01-01 03:02:00,-3129744.4096701443,-4229893.6988553945,4479056.68736257,1854.6833435187134,4669.617692370517,5689.5637596633405
2020-01-01 03:03:00,-3010484.343551127,-3942680.242319076,4811250.793010845,2078.282705572821,4961.914980921777,5355.847668496853
2020-01-01 03:04:00,-2879244.931352346,-3636198.9264056245,5121658.992079285,2291.570643694552,5238.133592989554,4994.811752281113
2020-01-01 03:05:00,-2734148.3447289662,-3314922.6785375294,5408378.07423834,2495.7729722058575,5490.240819823705,4611.738084995912
2020-01-01 03:06:00,-2579959.646221668,-2976866.1947281794,5672265.724996632,2687.256568227489,5719.527283145492,4210.705600651936
2020-01-01 03:07:00,-2412561.5447684447,-2628524.4417424123,5913695.824066916,2868.19570582134,5921.493234887404,3790.3226857997715
2020-01-01 03:08:00,-2235663.8152872375,-2268214.194629957,6128503.983409429,3038.6355198236242,6100.48043648993,3351.37681128653
2020-01-01 03:09:00,-2049655.6474175637,-1897088.1274454056,6315794.475706562,3192.3661466008853,6252.22592254636,2899.743856234105
2020-01-01 03:10:00,-1851649.7798704752,-1516124.862628879,6476560.192477974,3335.1692191756656,6375.039314299419,2434.5125461039347
2020-01-01 03:11:00,-1648733.8454914598,-1130154.0784123752,6608409.309452241,3463.2350224905604,6472.602431035255,1960.1816578409391
2020-01-01 03:12:00,-1438442.9330759293,-741476.769853389,6709742.570621434,3574.4674650493466,6539.774935558025,1476.8757645678475
2020-01-01 03:13:00,-1221426.556045538,-347356.82372943143,6785051.910519975,3671.272572714402,6581.0438481321535,985.4556436844606
2020-01-01 03:14:00,-997384.6359044912,47212.401445994496,6830285.175185292,3752.6725399579964,6590.151853568013,492.1638895399031
2020-01-01 03:15:00,-770379.7911326425,442958.486541879,6844267.848750285,3814.226837569257,6572.174560732738,-6.720164169023908
2020-01-01 03:16:00,-539827.5394890271,835631.9676960194,6826983.622332842,3865.6708369655294,6526.674377328127,-505.0459110842517
2020-01-01 03:17:00,-308569.75913069793,1225795.5569995767,6782246.376595679,3894.512638848352,6452.01848001308,-1002.7161416368067
2020-01-01 03:18:00,-74167.46581081505,1607441.7957436878,6706625.471901009,3906.5400107513974,6347.513592198575,-1491.847114766998
2020-01-01 03:19:00,160711.85992718214,1986591.3759304592,6601186.681703687,3907.019744445126,6217.081122304245,-1978.2442543780335
2020-01-01 03:20:00,394972.18681095133,2353266.5349969934,6472366.092896834,3885.9563541187467,6059.5337716344075,-2453.750525502038
2020-01-01 03:21:00,626690.0197001991,2712666.2278019404,6310710.630840253,3847.654027200117,5873.2744043970015,-2921.3404927237166
2020-01-01 03:22:00,856780.603634232,3059342.659570039,6122571.559566356,3794.9739247063944,5664.131003312055,-3370.7429476906595
2020-01-01 03:23:00,1082551.8463626984,3392443.279463078,5906705.062159322,3723.851691553055,5429.597527046524,-3810.790028766015
2020-01-01 03:24:00,1303346.9615950873,3709565.9533071825,5664971.41794648,3636.113949534645,5169.48605577893,-4234.778411955396
2020-01-01 03:25:00,1519686.947596878,4012845.1415193533,5398070.162550179,3532.876865447827,4888.079308487732,-4636.485233746979
2020-01-01 03:26:00,1727984.7375021088,4296053.963462006,5107844.129466661,3414.7700843686252,4584.706559809374,-5021.505741830771
2020-01-01 03:27:00,1927010.034795245,4561755.131372894,4793710.407408083,3279.37108207104,4261.863231086041,-5382.04768449978
2020-01-01 03:28:00,2118599.475863324,4805906.9114529425,4461701.479850527,3132.7995158666004,3919.6565301506853,-5721.452813880029
2020-01-01 03:29:00,2304346.694360235,5030212.296824304,4109443.835425992,2971.2697427704948,3559.6471844897287,-6037.204081221005
2020-01-01 03:30:00,2475888.5153591926,5233173.821611287,3740385.5288973837,2796.5002777314685,3183.690175370215,-6320.195077972788
2020-01-01 03:31:00,2640575.0292130387,5414171.867490342,3353434.845510783,2609.1788969575114,2794.385982847756,-6578.95974643631
2020-01-01 03:32:00,2789481.6728623617,5567214.058162056,2950113.222623492,2409.694402968199,2395.300931853385,-6811.289519570523
2020-01-01 03:33:00,2927444.006130129,5699564.549373798,2533643.4272614424,2203.2221900924865,1981.1207156637643,-7010.150397083133
2020-01-01 03:34:00,3050990.037706945,5805995.244376426,2109872.4366177865,1983.543142891368,1560.2890550310706,-7182.11479092141
2020-01-01 03:35:00,3166044.1355903554,5886788.449049173,1675683.5941141061,1756.7981708426955,1132.7940553018675,-7318.794542800128
2020-01-01 03:36:00,3263502.0222469764,5943020.534240124,1233001.2810566553,1520.918758181414,700.1693225498994,-7426.508359373407
2020-01-01 03:37:00,3348514.338862832,5970284.800192039,782539.661622174,1280.4922325993737,263.9152976544908,-7497.90857993456
2020-01-01 03:38:00,3417226.051681417,5974005.492296096,331814.0241711508,1032.1390368623256,-171.9605148515445,-7538.260904924036
2020-01-01 03:39:00,3471512.8952387595,5952388.780301251,-119274.67889131667,780.1486461776497,-606.1853173785719,-7546.754811353308
2020-01-01 03:40:00,3511343.0459176307,5903874.8660758445,-571171.326580783,525.6237141983339,-1040.7200034321381,-7522.389221506157
2020-01-01 03:41:00,3535664.8492097515,5826187.210451845,-1021116.4624641029,267.73363063423125,-1469.1121701122108,-7464.2752530814005
2020-01-01 03:42:00,3544594.137464412,5724166.697094573,-1468587.091343434,8.841285471654423,-1890.8710667141952,-7371.9641754495315
2020-01-01 03:43:00,3537116.5995065663,5598665.593242837,-1906065.5597746433,-249.10157748200402,-2307.83239275591,-7249.702386587195
2020-01-01 03:44:00,3514445.6347016185,5449912.201507347,-2336732.890458742,-508.0686703936559,-2709.4567294769085,-7093.818252477778
2020-01-01 03:45:00,3475143.617403734,5273944.306490633,-2756984.9693868156,-762.4189891463122,-3101.2008990529343,-6908.4772123194925
2020-01-01 03:46:00,3421306.946788164,5078783.8928761445,-3165159.2919792477,-1012.614542044494,-3479.4243910444,-6691.904688049837
2020-01-01 03:47:00,3352295.2694686027,4858564.762108386,-3560211.3761191564,-1261.896501478447,-3843.4684431874666,-6447.273955835351
2020-01-01 03:48:00,3269319.6028437256,4617008.209367116,-3938754.6610186906,-1502.7084932187772,-4187.182583979324,-6170.890062122145
2020-01-01 03:49:00,3174475.825482622,4355231.777528231,-4298564.787988397,-1737.874127872445,-4515.5500794136215,-5871.7078869976085
2020-01-01 03:50:00,3061745.6508854222,4073866.6122833495,-4642824.002655121,-1968.1610485858666,-4821.600039851597,-5543.90084777734
2020-01-01 03:51:00,2938313.20880931,3779313.024620931,-4966009.6791659985,-2184.8439705449305,-5110.526072877763,-5193.0353402541905
2020-01-01 03:52:00,2799635.2248646617,3461367.8902396886,-5265068.950917197,-2395.447812616128,-5374.024197728638,-4820.094426170559
2020-01-01 03:53:00,2651301.0338729094,3132376.162478912,-5544787.565852661,-2594.6640751898985,-5614.073353442641,-4426.781362469015
2020-01-01 03:54:00,2489472.9643973904,2789806.1318665687,-5796580.53717581,-2780.254507143239,-5830.895817945281,-4012.2641519971867
2020-01-01 03:55:00,2316506.666269354,2434023.7826731177,-6023978.711340862,-2955.721146219438,-6021.2555190256235,-3581.7885491627053
2020-01-01 03:56:00,2135328.2605244657,2065783.8433231295,-6225666.496448525,-3119.3578951294226,-6184.516008777182,-3132.643900651782
2020-01-01 03:57:00,1944391.1169153627,1691264.7582161843,-6400221.806070434,-3268.9383069677624,-6320.3994825332475,-2676.060736728968
2020-01-01 03:58:00,1744819.193133561,1308849.4376780707,-6546243.813100086,-3401.363634884907,-6431.294680508797,-2203.7933632742147
2020-01-01 03:59:00,1533833.5457783549,919517.3619424464,-6664765.493994987,-3521.011336815639,-6513.352912815532,-1723.7606445162116
2020-01-01 04:00:00,1320868.315913915,526597.7093361835,-6754256.473614785,-3625.7753376738756,-6564.021865627773,-1234.2081871037776
2020-01-01 04:01:00,1100138.1960604866,132618.79523665406,-6812733.199926129,-3712.5192570626864,-6587.677000955736,-740.9600129855187
2020-01-01 04:02:00,875856.3351439364,-262109.66542619962,-6841800.863869381,-3786.3008595598626,-6582.793464082589,-244.0701742626743
2020-01-01 04:03:00,646053.750226299,-656969.2002586488,-6841770.843213803,-3841.009856440225,-6549.60968765363,254.5613851426248
2020-01-01 04:04:00,414583.89210534457,-1046888.1327765684,-6811427.937424465,-3878.7435205161796,-6489.284842685218,750.7969773585771
2020-01-01 04:05:00,180551.58609806135,-1434301.718708634,-6752241.731077495,-3900.556073992607,-6399.569477694892,1243.8376374219138
2020-01-01 04:06:00,-52741.12398021652,-1817627.4226973925,-6664042.112489817,-3903.989843803167,-6282.32563231812,1730.3497874321326
2020-01-01 04:07:00,-287055.5008016686,-2188047.071829166,-6542097.314697829,-3892.2974973975797,-6134.752969906581,2210.042075529878
2020-01-01 04:08:00,-520024.00613626395,-2552742.4444717686,-6398284.752058825,-3862.349276673095,-5962.021088899205,2680.449477229521
2020-01-01 04:09:00,-748183.6130540089,-2905468.524247801,-6222822.545423501,-3817.462437807083,-5764.724823064003,3138.3962037593024
2020-01-01 04:10:00,-976646.8902572647,-3243562.1028923173,-6021332.296034596,-3754.7280774557175,-5542.092093931352,3582.4892320479735
2020-01-01 04:11:00,-1199528.1743829215,-3566218.8730595172,-5793771.919538501,-3676.188435220819,-5295.589927308264,4011.1203264349
2020-01-01 04:12:00,-1419365.0652324054,-3877147.9827835,-5540569.772259737,-3580.241524494391,-5025.813613931265,4423.783916432335
2020-01-01 04:13:00,-1631115.40450552,-4170071.141127963,-5263712.300396833,-3470.3862520266593,-4733.844040273069,4813.744925967171
2020-01-01 04:14:00,-1834583.1978607825,-4444326.812031612,-4962670.370950636,-3344.797471516057,-4420.292248671344,5184.856781990489
2020-01-01 04:15:00,-2030804.6808494756,-4700445.687480532,-4639775.78119772,-3204.115614463796,-4090.2201802982186,5532.436755061583
2020-01-01 04:16:00,-2218780.4065161445,-4935449.188655093,-4299642.20474959,-3051.1714892966284,-3739.2524690423215,5858.124577849432
2020-01-01 04:17:00,-2398328.231160544,-5148536.465831965,-3939533.235911665,-2884.088428831355,-3376.3669176071485,6155.497166294835
2020-01-01 04:18:00,-2563769.1131979055,-5340207.406989467,-3560917.3141777837,-2699.590118269559,-2995.096507226319,6427.478330528623
2020-01-01 04:19:00,-2721200.8311755406,-5508551.479568871,-3168760.7191390046,-2514.7936203498107,-2605.443997706581,6669.187602036191
2020-01-01 04:20:00,-2865673.223402524,-5653095.072939544,-2761273.154935682,-2309.0035438300447,-2197.533877309923,6886.402680891739
2020-01-01 04:21:00,-2999400.6820399924,-5771124.718707358,-2342390.797242937,-2097.763134256667,-1783.1760799427052,7070.797896661282
2020-01-01 04:22:00,-3116699.244700441,-5867725.993171658,-1915619.824513825,-1874.7247665058412,-1362.0333183486468,7223.078500049349
2020-01-01 04:23:00,-3222491.3270636983,-5935280.915008274,-1476413.4052963632,-1646.1821413028406,-935.9575491001035,7348.003702200111
2020-01-01 04:24:00,-3313637.36143655,-5977305.08992649,-1032949.1570452279,-1409.185800239702,-504.1802116568173,7439.176187949084
2020-01-01 04:25:00,-3391035.5598813947,-5996316.294824275,-584665.3429944436,-1166.9148937064158,-70.87437526026385,7497.729344023589
2020-01-01 04:26:00,-3453952.394223972,-5986919.841577408,-134007.09782606893,-918.2420969437062,360.6906573486676,7523.109434701872
2020-01-01 04:27:00,-3500860.822574795,-5951597.29464368,318575.6062936458,-668.6024510874961,794.8235552246441,7515.133070948903
2020-01-01 04:28:00,-3534863.1993672107,-5891620.35026694,769010.6941151621,-412.424773063153,1223.4913889771037,7475.709542178992
2020-01-01 04:29:00,-3551532.0351674827,-5806394.954729549,1214521.5527568213,-155.51454728965777,1646.8200953007513,7406.048471926169
2020-01-01 04:30:00,-3552080.2505499315,-5693779.226878652,1655097.477606573,100.26758099083192,2065.4334098510144,7301.534520203295
