datetime_utc,ground_station,range_rate
2020-01-01 04:00:30,Antarctica,3529.274607539668
2020-01-01 04:01:00,Antarctica,4049.3446361327333
2020-01-01 04:01:30,Antarctica,4482.84218323155
2020-01-01 04:02:00,Antarctica,4840.249666521338
2020-01-01 04:02:30,Antarctica,5132.8455578342355
2020-01-01 04:03:00,Antarctica,5371.266657118897
2020-01-01 04:03:30,Antarctica,5564.857230912656
2020-01-01 04:43:00,Svalbard,-7021.191884310089
2020-01-01 04:43:30,Svalbard,-6991.985971253493
2020-01-01 04:44:00,Svalbard,-6943.686334639041
2020-01-01 04:44:30,Svalbard,-6867.797063606942
2020-01-01 04:45:00,Svalbard,-6750.101953907355
2020-01-01 04:45:30,Svalbard,-6565.7263989109
2020-01-01 04:46:00,Svalbard,-6269.145546582111
2020-01-01 04:46:30,Svalbard,-5774.130383627782
2020-01-01 04:47:00,Svalbard,-4918.84736425517
2020-01-01 04:47:30,Svalbard,-3443.6805715514656
2020-01-01 04:48:00,Svalbard,-1161.7472094811963
2020-01-01 04:48:30,Svalbard,1511.1656111010302
2020-01-01 04:49:00,Svalbard,3690.0166015714785
2020-01-01 04:49:30,Svalbard,5065.366325889252
2020-01-01 04:50:00,Svalbard,5859.442344857389
2020-01-01 04:50:30,Svalbard,6320.9653521790515
2020-01-01 04:51:00,Svalbard,6599.174523990803
2020-01-01 04:51:30,Svalbard,6773.0969661077015
2020-01-01 04:52:00,Svalbard,6884.5895536593835
2020-01-01 04:52:30,Svalbard,6956.655727554133
2020-01-01 04:53:00,Svalbard,7002.523029575199
2020-01-01 04:53:30,Svalbard,7030.141785716107
2020-01-01 04:54:00,Svalbard,7044.487483459796
2020-01-01 04:54:30,Svalbard,7048.78806486795
2020-01-01 05:32:30,Antarctica,-2165.8915410198056
2020-01-01 05:33:00,Antarctica,-1623.494382843001
2020-01-01 05:33:30,Antarctica,-1046.4777853848652
2020-01-01 05:34:00,Antarctica,-445.7938890677532
2020-01-01 05:34:30,Antarctica,165.1339931226661
2020-01-01 05:35:00,Antarctica,771.7394171188996
2020-01-01 05:35:30,Antarctica,1359.9259386459253
2020-01-01 05:36:00,Antarctica,1917.5624074673776
2020-01-01 05:36:30,Antarctica,2435.5082211051313
2020-01-01 05:37:00,Antarctica,2908.006572295628
2020-01-01 05:37:30,Antarctica,3332.5008692911456
2020-01-01 06:17:00,Svalbard,-7020.338706038685
2020-01-01 06:17:30,Svalbard,-7001.119196600009
2020-01-01 06:18:00,Svalbard,-6966.644486171835
2020-01-01 06:18:30,Svalbard,-6910.583054229648
2020-01-01 06:19:00,Svalbard,-6822.495472004913
2020-01-01 06:19:30,Svalbard,-6684.3720006273
2020-01-01 06:20:00,Svalbard,-6463.585296361685
2020-01-01 06:20:30,Svalbard,-6098.17297759688
2020-01-01 06:21:00,Svalbard,-5467.169774535685
2020-01-01 06:21:30,Svalbard,-4345.549419686139
2020-01-01 06:22:00,Svalbard,-2430.444946809823
2020-01-01 06:22:30,Svalbard,244.51717657913542
2020-01-01 06:23:00,Svalbard,2828.272956910243
2020-01-01 06:23:30,Svalbard,4589.336460291335
2020-01-01 06:24:00,Svalbard,5604.650395398701
2020-01-01 06:24:30,Svalbard,6177.267600538145
2020-01-01 06:25:00,Svalbard,6511.41441015931
