datetime_utc,ground_station,range
2020-01-01 03:59:30,Antarctica,1822660.0701613137
2020-01-01 04:00:00,Antarctica,1899698.779601662
2020-01-01 04:00:30,Antarctica,1996666.388741684
2020-01-01 04:01:00,Antarctica,2110581.9964746316
2020-01-01 04:01:30,Antarctica,2238738.29071233
2020-01-01 04:02:00,Antarctica,2378842.5143509195
2020-01-01 04:02:30,Antarctica,2528544.011318318
2020-01-01 04:03:00,Antarctica,2686130.9720627763
2020-01-01 04:42:30,Svalbard,2582810.615776377
2020-01-01 04:43:00,Svalbard,2371899.744839376
2020-01-01 04:43:30,Svalbard,2161664.859644049
2020-01-01 04:44:00,Svalbard,1952416.8625858428
2020-01-01 04:44:30,Svalbard,1745161.0975167356
2020-01-01 04:45:00,Svalbard,1540831.6916700369
2020-01-01 04:45:30,Svalbard,1340885.172038771
2020-01-01 04:46:00,Svalbard,1148037.6560374727
2020-01-01 04:46:30,Svalbard,966593.6163438667
2020-01-01 04:47:00,Svalbard,805192.0259237117
2020-01-01 04:47:30,Svalbard,677675.3566314543
2020-01-01 04:48:00,Svalbard,606771.936495569
2020-01-01 04:48:30,Svalbard,612314.6679823317
2020-01-01 04:49:00,Svalbard,692310.3519050191
2020-01-01 04:49:30,Svalbard,825485.5202218123
2020-01-01 04:50:00,Svalbard,990225.2841762468
2020-01-01 04:50:30,Svalbard,1173431.6673847588
2020-01-01 04:51:00,Svalbard,1367864.6842998709
2020-01-01 04:51:30,Svalbard,1568650.9362715597
2020-01-01 04:52:00,Svalbard,1773413.4009918803
2020-01-01 04:52:30,Svalbard,1981255.2953946195
2020-01-01 04:53:00,Svalbard,2190677.8975203903
2020-01-01 04:53:30,Svalbard,2401080.23415597
2020-01-01 04:54:00,Svalbard,2612195.8607357754
2020-01-01 05:31:30,Antarctica,2662051.5102649266
2020-01-01 05:32:00,Antarctica,2575203.972127285
2020-01-01 05:32:30,Antarctica,2502457.0795191177
2020-01-01 05:33:00,Antarctica,2445788.2809043825
2020-01-01 05:33:30,Antarctica,2405323.8461557026
2020-01-01 05:34:00,Antarctica,2383156.4362928807
2020-01-01 05:34:30,Antarctica,2378965.7913412857
2020-01-01 05:35:00,Antarctica,2393253.5188405844
2020-01-01 05:35:30,Antarctica,2425032.480659622
2020-01-01 05:36:00,Antarctica,2474267.002054771
2020-01-01 05:36:30,Antarctica,2539722.704831225
2020-01-01 05:37:00,Antarctica,2620013.438855882
2020-01-01 06:16:30,Svalbard,2668533.3195507405
2020-01-01 06:17:00,Svalbard,2457777.839709046
2020-01-01 06:17:30,Svalbard,2247882.701441407
2020-01-01 06:18:00,Svalbard,2038000.5092534118
2020-01-01 06:18:30,Svalbard,1829856.7399792643
2020-01-01 06:19:00,Svalbard,1623604.632179742
2020-01-01 06:19:30,Svalbard,1420798.3096764772
2020-01-01 06:20:00,Svalbard,1223393.3852615948
2020-01-01 06:20:30,Svalbard,1034386.8933415158
2020-01-01 06:21:00,Svalbard,860128.1803168326
2020-01-01 06:21:30,Svalbard,711545.3052172445
2020-01-01 06:22:00,Svalbard,607596.454801552
2020-01-01 06:22:30,Svalbard,573413.5489641468
2020-01-01 06:23:00,Svalbard,621282.8433955268
2020-01-01 06:23:30,Svalbard,734565.3425470117
2020-01-01 06:24:00,Svalbard,888914.3265731004
2020-01-01 06:24:30,Svalbard,1066476.8062365218
2020-01-01 06:25:00,Svalbard,1257174.588832593
2020-01-01 06:25:30,Svalbard,1455839.6269542044
2020-01-01 06:26:00,Svalbard,1659299.3725607398
2020-01-01 06:26:30,Svalbard,1866066.1649483468
2020-01-01 06:27:00,Svalbard,2074545.786104485
2020-01-01 06:27:30,Svalbard,2284365.8832002776
2020-01-01 06:28:00,Svalbard,2494988.02104351
2020-01-01 07:51:30,Svalbard,2609414.2119427593
2020-01-01 07:52:00,Svalbard,2408669.4830647754
2020-01-01 07:52:30,Svalbard,2210282.801215307
2020-01-01 07:53:00,Svalbard,2014627.4467470564
2020-01-01 07:53:30,Svalbard,1823541.3454205694
2020-01-01 07:54:00,Svalbard,1638445.8237060693
2020-01-01 07:54:30,Svalbard,1461459.5668115788
2020-01-01 07:55:00,Svalbard,1296914.941660501
2020-01-01 07:55:30,Svalbard,1149925.4021558322
2020-01-01 07:56:00,Svalbard,1029050.341377948
2020-01-01 07:56:30,Svalbard,942964.8369101842
2020-01-01 07:57:00,Svalbard,902867.9464488492
2020-01-01 07:57:30,Svalbard,914996.4612629913
2020-01-01 07:58:00,Svalbard,976733.6547949892
2020-01-01 07:58:30,Svalbard,1080087.997155271
2020-01-01 07:59:00,Svalbard,1214266.8272630984
2020-01-01 07:59:30,Svalbard,1369638.4929598388
2020-01-01 08:00:00,Svalbard,1540268.7639373192
2020-01-01 08:00:30,Svalbard,1721259.7658368812
2020-01-01 08:01:00,Svalbard,1909622.69348691
2020-01-01 08:01:30,Svalbard,2102686.3078516484
2020-01-01 08:02:00,Svalbard,2299639.417168739
2020-01-01 08:02:30,Svalbard,2499222.118836016
2020-01-01 09:27:00,Svalbard,2686701.7302791034
2020-01-01 09:27:30,Svalbard,2507285.7229427844
2020-01-01 09:28:00,Svalbard,2333024.738139574
2020-01-01 09:28:30,Svalbard,2165562.6952513647
2020-01-01 09:29:00,Svalbard,2006728.9028810614
2020-01-01 09:29:30,Svalbard,1858475.3565447289
2020-01-01 09:30:00,Svalbard,1724482.523617032
2020-01-01 09:30:30,Svalbard,1607799.9221707874
2020-01-01 09:31:00,Svalbard,1512897.7385554302
2020-01-01 09:31:30,Svalbard,1444216.022204229
2020-01-01 09:32:00,Svalbard,1405394.4774323984
2020-01-01 09:32:30,Svalbard,1399220.4099063994
2020-01-01 09:33:00,Svalbard,1426168.7899237513
2020-01-01 09:33:30,Svalbard,1484244.794700369
2020-01-01 09:34:00,Svalbard,1570079.4517090493
2020-01-01 09:34:30,Svalbard,1679006.891654593
2020-01-01 09:35:00,Svalbard,1807020.5595637513
2020-01-01 09:35:30,Svalbard,1950337.1457557427
2020-01-01 09:36:00,Svalbard,2105454.3019695184
2020-01-01 09:36:30,Svalbard,2269900.563630697
2020-01-01 09:37:00,Svalbard,2441543.674290063
2020-01-01 09:37:30,Svalbard,2619021.0329048764
2020-01-01 10:24:00,Antarctica,2648761.82595415
2020-01-01 10:24:30,Antarctica,2607340.6218275554
2020-01-01 10:25:00,Antarctica,2581791.9913244387
2020-01-01 10:25:30,Antarctica,2572625.865110299
2020-01-01 10:26:00,Antarctica,2579898.2535074214
2020-01-01 10:26:30,Antarctica,2604047.6936872825
2020-01-01 10:27:00,Antarctica,2644143.650399599
2020-01-01 10:27:30,Antarctica,2699096.117379844
2020-01-01 11:04:00,Svalbard,2553489.0680771926
2020-01-01 11:04:30,Svalbard,2414652.335333593
2020-01-01 11:05:00,Svalbard,2286758.6607721807
2020-01-01 11:05:30,Svalbard,2172089.7554495777
2020-01-01 11:06:00,Svalbard,2072237.8375365452
2020-01-01 11:06:30,Svalbard,1990206.2949566934
2020-01-01 11:07:00,Svalbard,1927961.3449889685
2020-01-01 11:07:30,Svalbard,1887987.9535212265
2020-01-01 11:08:00,Svalbard,1871277.4893388504
2020-01-01 11:08:30,Svalbard,1878702.7710172432
2020-01-01 11:09:00,Svalbard,1909883.8770464074
2020-01-01 11:09:30,Svalbard,1963706.9761705475
2020-01-01 11:10:00,Svalbard,2038457.3798451058
2020-01-01 11:10:30,Svalbard,2131457.2448981334
2020-01-01 11:11:00,Svalbard,2240551.2758350773
2020-01-01 11:11:30,Svalbard,2363771.486574328
2020-01-01 11:12:00,Svalbard,2498189.153959267
2020-01-01 11:12:30,Svalbard,2642684.066526107
2020-01-01 11:41:00,Australia,2560516.756734199
2020-01-01 11:41:30,Australia,2445455.083482601
2020-01-01 11:42:00,Australia,2345028.4821949173
2020-01-01 11:42:30,Australia,2261038.5240123426
2020-01-01 11:43:00,Australia,2195599.9872774216
2020-01-01 11:43:30,Australia,2150317.932942296
2020-01-01 11:44:00,Australia,2126697.7203639997
2020-01-01 11:44:30,Australia,2125496.759286633
2020-01-01 11:45:00,Australia,2146775.845294801
2020-01-01 11:45:30,Australia,2189558.6004759595
2020-01-01 11:46:00,Australia,2253245.2489917194
2020-01-01 11:46:30,Australia,2335781.50675163
2020-01-01 11:47:00,Australia,2434512.759585109
2020-01-01 11:47:30,Australia,2548660.5005402863
2020-01-01 11:58:00,Antarctica,2621021.9293927522
2020-01-01 11:58:30,Antarctica,2490743.700000782
2020-01-01 11:59:00,Antarctica,2371866.723853669
2020-01-01 11:59:30,Antarctica,2266091.599813216
2020-01-01 12:00:00,Antarctica,2175347.8034039745
2020-01-01 12:00:30,Antarctica,2102113.7554076356
2020-01-01 12:01:00,Antarctica,2048340.959584663
2020-01-01 12:01:30,Antarctica,2014836.050579682
2020-01-01 12:02:00,Antarctica,2003714.7726542335
2020-01-01 12:02:30,Antarctica,2014745.01169567
2020-01-01 12:03:00,Antarctica,2047561.5197883486
2020-01-01 12:03:30,Antarctica,2101432.4619914223
2020-01-01 12:04:00,Antarctica,2174645.561357466
2020-01-01 12:04:30,Antarctica,2265094.991695397
2020-01-01 12:05:00,Antarctica,2370820.3780408325
2020-01-01 12:05:30,Antarctica,2489815.1097120256
2020-01-01 12:06:00,Antarctica,2620216.8783462904
2020-01-01 12:11:30,Argentina,2635504.6967276763
2020-01-01 12:12:00,Argentina,2592663.1280505634
2020-01-01 12:12:30,Argentina,2566374.1730176816
2020-01-01 12:13:00,Argentina,2556770.738811203
2020-01-01 12:13:30,Argentina,2564707.536647809
2020-01-01 12:14:00,Argentina,2589417.2470307727
2020-01-01 12:14:30,Argentina,2630912.0477733216
2020-01-01 12:41:00,Svalbard,2608011.9220585926
2020-01-01 12:41:30,Svalbard,2502189.6905637556
2020-01-01 12:42:00,Svalbard,2409657.9400522225
2020-01-01 12:42:30,Svalbard,2332491.194418766
