datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 01:03:00,Australia,2.7933214973881157,-47.93961900831528
2020-01-01 01:03:30,Australia,-2.59189620867559,-48.72852370334283
2020-01-01 01:04:00,Australia,-7.125411123926637,-47.12198875073051
2020-01-01 01:04:30,Australia,-12.736086910257034,-47.042905611994556
2020-01-01 01:05:00,Australia,-19.817135194543344,-43.79728473424023
2020-01-01 01:05:30,Australia,-27.121295316753688,-40.522888242654105
2020-01-01 01:06:00,Australia,-32.83964915393215,-36.395688918531
2020-01-01 01:06:30,Australia,-39.58373996405946,-31.01407736919698
2020-01-01 01:07:00,Australia,-47.55015410018462,-23.850787357976163
2020-01-01 01:07:30,Australia,-53.6457541313216,-14.137919802313252
2020-01-01 01:08:00,Australia,-59.00072316521155,-6.039914693697525
2020-01-01 01:08:30,Australia,-64.2875730058053,4.13140782018842
2020-01-01 01:09:00,Australia,-70.4241678175183,13.080434484684073
2020-01-01 01:09:30,Australia,-74.93035318133047,21.331882073145987
2020-01-01 01:10:00,Australia,-78.12350725890391,27.696173863657865
2020-01-01 01:10:30,Australia,-82.7284197935969,33.486386290938114
2020-01-01 01:11:00,Australia,-86.19530996398792,39.40505480428264
2020-01-01 01:11:30,Australia,-87.73137902774299,43.3654342108238
2020-01-01 01:12:00,Australia,-90.821776680941,46.669122005185464
2020-01-01 01:12:30,Australia,-93.16806576233296,50.07406950513643
2020-01-01 01:13:00,Australia,-95.70562989214105,53.06158638887901
2020-01-01 01:13:30,Australia,-96.67433541330959,55.359793764813716
2020-01-01 01:14:00,Australia,-99.70465222199701,57.02454674448155
2020-01-01 01:35:30,Svalbard,-109.93374001710818,8.484815265512443
2020-01-01 01:36:00,Svalbard,-108.08259861918454,10.913065505484576
2020-01-01 01:36:30,Svalbard,-105.95227696851795,13.477762809750766
2020-01-01 01:37:00,Svalbard,-105.09414124965828,17.248177736802838
2020-01-01 01:37:30,Svalbard,-102.85382846827225,22.51319971990476
2020-01-01 01:38:00,Svalbard,-99.83981585186257,25.358642649179398
2020-01-01 01:38:30,Svalbard,-95.06441073201593,32.670187525125094
2020-01-01 01:39:00,Svalbard,-88.06204227037189,38.58331246782206
2020-01-01 01:39:30,Svalbard,-75.84882532087583,46.33409509717241
2020-01-01 01:40:00,Svalbard,-54.36146306887041,54.23272358613499
2020-01-01 01:40:30,Svalbard,-24.799433680678657,55.59513052087385
2020-01-01 01:41:00,Svalbard,3.289713394744949,50.50992091957562
2020-01-01 01:41:30,Svalbard,21.13463250467253,41.49184743692707
2020-01-01 01:42:00,Svalbard,30.100342231089837,33.9470054095794
2020-01-01 01:42:30,Svalbard,35.760223689327866,26.661863618787056
2020-01-01 01:43:00,Svalbard,39.824431249949086,19.97217589005947
2020-01-01 01:43:30,Svalbard,42.75598436562884,16.80342903749923
2020-01-01 01:44:00,Svalbard,43.848471108732134,11.889131067871913
2020-01-01 01:44:30,Svalbard,46.37838984645456,8.781282119877329
2020-01-01 01:45:00,Svalbard,46.54716533630758,5.972330310659206
2020-01-01 01:45:30,Svalbard,48.10942551143811,2.598999558817428
2020-01-01 01:46:00,Svalbard,49.33362822416984,1.4150646673358376
2020-01-01 01:46:30,Svalbard,48.88668100894116,0.24051965023593494
2020-01-01 02:08:00,Argentina,27.493411362056964,45.15668002944051
2020-01-01 02:08:30,Argentina,24.597134415068734,41.83861476970897
2020-01-01 02:09:00,Argentina,22.696402578758573,37.95480469156733
2020-01-01 02:09:30,Argentina,19.752077888656178,34.0345580323153
2020-01-01 02:10:00,Argentina,16.57779589162488,28.438125033433284
2020-01-01 02:10:30,Argentina,13.16372625240356,22.90576972801519
2020-01-01 02:11:00,Argentina,8.655039305233581,16.96624296024955
2020-01-01 02:11:30,Argentina,3.913460194306759,8.959816828944097
2020-01-01 02:12:00,Argentina,-0.22943180592667095,1.9903023351385538
2020-01-01 02:12:30,Argentina,-5.440653237657359,-6.879987920926666
2020-01-01 02:13:00,Argentina,-11.376815139805563,-13.42043429622035
2020-01-01 02:13:30,Argentina,-17.66508848178563,-20.395474678480166
2020-01-01 02:14:00,Argentina,-23.67035836610107,-26.281708029624788
2020-01-01 02:14:30,Argentina,-29.709952747120035,-31.722980641560685
2020-01-01 02:15:00,Argentina,-35.64701940271857,-35.36536723374625
2020-01-01 02:15:30,Argentina,-40.9765475927471,-38.39086045795105
2020-01-01 02:16:00,Argentina,-47.61844778290488,-41.867349037381494
2020-01-01 02:16:30,Argentina,-52.55628367064247,-42.4675900728501
2020-01-01 02:17:00,Argentina,-57.16648756433061,-43.0108726197782
2020-01-01 02:17:30,Argentina,-62.77893469573382,-43.84766523289971
2020-01-01 02:18:00,Antarctica,40.678392216846326,12.803051077775693
2020-01-01 02:18:30,Antarctica,39.5000584138241,10.310225708056604
2020-01-01 02:19:00,Antarctica,35.3657772588344,8.116137125959446
2020-01-01 02:19:30,Antarctica,33.735129836643814,4.842210921288102
2020-01-01 02:20:00,Antarctica,29.460697980147128,0.7576696881175021
2020-01-01 02:20:30,Antarctica,25.64226430318939,-2.6480118709222036
2020-01-01 02:21:00,Antarctica,18.855509034275947,-7.860403092910407
2020-01-01 02:21:30,Antarctica,11.42471409767519,-14.17464475040322
2020-01-01 02:22:00,Antarctica,0.4863379404777795,-18.651721383562837
2020-01-01 02:22:30,Antarctica,-10.435317756946944,-24.3633277479279
2020-01-01 02:23:00,Antarctica,-24.13065408132797,-27.82444473262948
2020-01-01 02:23:30,Antarctica,-38.286694247795495,-30.71853593990161
