datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 04:43:00,Svalbard,-113.49138843451597,-2.7413648785947093
2020-01-01 04:43:30,Svalbard,-113.23842026722845,-0.390792422431857
2020-01-01 04:44:00,Svalbard,-112.89458972913549,2.265866863262286
2020-01-01 04:44:30,Svalbard,-112.42565247441634,5.3351426191335865
2020-01-01 04:45:00,Svalbard,-111.77728411915817,8.975969562613095
2020-01-01 04:45:30,Svalbard,-110.8579847632286,13.432642945563117
2020-01-01 04:46:00,Svalbard,-109.50109509175039,19.09036397709357
2020-01-01 04:46:30,Svalbard,-107.36901236921886,26.560407669921638
2020-01-01 04:47:00,Svalbard,-103.66539192808527,36.7558069342654
2020-01-01 04:47:30,Svalbard,-96.01900327961525,50.637988170832756
2020-01-01 04:48:00,Svalbard,-74.3547128066867,67.08325249586335
2020-01-01 04:48:30,Svalbard,-8.871741568192988,73.29556763018802
2020-01-01 04:49:00,Svalbard,31.304202562663512,61.16710774990225
2020-01-01 04:49:30,Svalbard,43.242821612041794,48.5880710115709
2020-01-01 04:50:00,Svalbard,48.33295360846543,39.06747805216452
2020-01-01 04:50:30,Svalbard,51.06840087819221,31.993140688889284
2020-01-01 04:51:00,Svalbard,52.741417087478894,26.58065160013945
2020-01-01 04:51:30,Svalbard,53.84876691384907,22.283109245062587
2020-01-01 04:52:00,Svalbard,54.620201252597724,18.749776402624143
2020-01-01 04:52:30,Svalbard,55.17615677147785,15.755611806409517
2020-01-01 04:53:00,Svalbard,55.585720304119114,13.152899379158356
2020-01-01 04:53:30,Svalbard,55.891305268467306,10.841917000164864
2020-01-01 04:54:00,Svalbard,56.12036430105018,8.7534399104402
2020-01-01 04:54:30,Svalbard,56.291435014623964,6.838155503211246
2020-01-01 05:32:30,Antarctica,-5.429451206047695,-8.835863778255822
2020-01-01 05:33:00,Antarctica,-10.176860311104164,-10.737678357413419
2020-01-01 05:33:30,Antarctica,-15.219615377536067,-12.478482217164624
2020-01-01 05:34:00,Antarctica,-20.502419263852293,-14.003864682479563
2020-01-01 05:34:30,Antarctica,-25.948774750973367,-15.265146152585645
2020-01-01 05:35:00,Antarctica,-31.465981341119846,-16.22597273442107
2020-01-01 05:35:30,Antarctica,-36.9538604879272,-16.867232493582048
2020-01-01 05:36:00,Antarctica,-42.31536068842727,-17.188849528805154
2020-01-01 05:36:30,Antarctica,-47.46636466380907,-17.208091687646544
2020-01-01 05:37:00,Antarctica,-52.34237927228674,-16.95522808829824
2020-01-01 05:37:30,Antarctica,-56.90109367785761,-16.46805426066334
2020-01-01 06:17:00,Svalbard,-122.40615624594001,-8.322496717326082
2020-01-01 06:17:30,Svalbard,-123.04947417740824,-6.193291603858034
2020-01-01 06:18:00,Svalbard,-123.80046080054423,-3.8174040047731816
2020-01-01 06:18:30,Svalbard,-124.69784662630529,-1.1122625876668004
2020-01-01 06:19:00,Svalbard,-125.80086626428573,2.044018136312311
2020-01-01 06:19:30,Svalbard,-127.20479487903242,5.837001310850436
2020-01-01 06:20:00,Svalbard,-129.07290124552642,10.557803158133298
2020-01-01 06:20:30,Svalbard,-131.70885195604347,16.672452675870346
2020-01-01 06:21:00,Svalbard,-135.74251519784642,24.913720140727236
2020-01-01 06:21:30,Svalbard,-142.68897381873086,36.25748812965933
2020-01-01 06:22:00,Svalbard,-156.94088986274082,50.964108559987785
2020-01-01 06:22:30,Svalbard,168.76575179720916,64.04729254124503
2020-01-01 06:23:00,Svalbard,119.21024288651518,62.73992202008855
2020-01-01 06:23:30,Svalbard,93.84613570278746,52.30108197433353
2020-01-01 06:24:00,Svalbard,82.98059524252218,42.706128719469135
2020-01-01 06:24:30,Svalbard,77.31902082821908,35.359401437286536
2020-01-01 06:25:00,Svalbard,73.88000070810644,29.755497261232396
2020-01-01 06:25:30,Svalbard,71.56532793429432,25.348391099190867
2020-01-01 06:26:00,Svalbard,69.892083670675,21.759248490353073
2020-01-01 06:26:30,Svalbard,68.61764208057826,18.741505666883842
2020-01-01 06:27:00,Svalbard,67.607492829983,16.133954426152247
2020-01-01 06:27:30,Svalbard,66.78128368117837,13.82879243466036
2020-01-01 06:28:00,Svalbard,66.08813430997489,11.751991288877164
2020-01-01 06:28:30,Svalbard,65.49428727422189,9.851373689961196
2020-01-01 06:29:00,Svalbard,64.97647365031438,8.089266756556118
2020-01-01 07:52:00,Svalbard,-135.08040332917275,-9.096806112820545
2020-01-01 07:52:30,Svalbard,-136.85370208182457,-6.915328614509813
2020-01-01 07:53:00,Svalbard,-138.9612450483557,-4.494550475542052
2020-01-01 07:53:30,Svalbard,-141.50864915397162,-1.7676801536705067
2020-01-01 07:54:00,Svalbard,-144.64664562036882,1.3526781101083283
2020-01-01 07:54:30,Svalbard,-148.59410931011763,4.976438118800727
2020-01-01 07:55:00,Svalbard,-153.67171584050766,9.22728539207092
2020-01-01 07:55:30,Svalbard,-160.34311049954727,14.201092874289852
2020-01-01 07:56:00,Svalbard,-169.23286756969335,19.84551779293427
2020-01-01 07:56:30,Svalbard,178.99746722900153,25.71820380144712
2020-01-01 07:57:00,Svalbard,164.1692244877919,30.766853759546255
2020-01-01 07:57:30,Svalbard,147.46902157806133,33.680300540256404
2020-01-01 07:58:00,Svalbard,131.39109573515142,33.948065719613815
2020-01-01 07:58:30,Svalbard,117.95575460722661,32.243285257442245
2020-01-01 07:59:00,Svalbard,107.61202836751563,29.593239712289915
2020-01-01 07:59:30,Svalbard,99.85497227609788,26.70016719125854
2020-01-01 08:00:00,Svalbard,94.00676454418185,23.89306375946516
2020-01-01 08:00:30,Svalbard,89.51603918542204,21.28527770312763
2020-01-01 08:01:00,Svalbard,85.99125395658638,18.894548878484475
2020-01-01 08:01:30,Svalbard,83.16442107777242,16.703220690306267
2020-01-01 08:02:00,Svalbard,80.85217047998083,14.68389360498233
2020-01-01 08:02:30,Svalbard,78.92727540510359,12.809239304340604
2020-01-01 08:03:00,Svalbard,77.29977378543354,11.055211753434936
2020-01-01 09:28:00,Svalbard,-150.94986385298733,-4.428349228121618
2020-01-01 09:28:30,Svalbard,-154.0566653194244,-2.038981982472497
2020-01-01 09:29:00,Svalbard,-157.69131709135073,0.5526399701291427
2020-01-01 09:29:30,Svalbard,-161.96884093289307,3.3611189614365964
2020-01-01 09:30:00,Svalbard,-167.02085201639213,6.382207928560117
2020-01-01 09:30:30,Svalbard,-172.98356863241523,9.574512954771778
2020-01-01 09:31:00,Svalbard,-179.96871621892416,12.835530489895072
2020-01-01 09:31:30,Svalbard,171.9896796859412,15.982096477342447
2020-01-01 09:32:00,Svalbard,163.00651064061068,18.757979404906557
2020-01-01 09:32:30,Svalbard,153.39776418928125,20.891797817184873
2020-01-01 09:33:00,Svalbard,143.65234863226394,22.19378839462758
2020-01-01 09:33:30,Svalbard,134.30145234755201,22.629289852872773
2020-01-01 09:34:00,Svalbard,125.75907170883485,22.31224654053523
2020-01-01 09:34:30,Svalbard,118.23896744389407,21.43391773568193
2020-01-01 09:35:00,Svalbard,111.77345788176748,20.187845632694653
2020-01-01 09:35:30,Svalbard,106.2819386713943,18.728884824761153
2020-01-01 09:36:00,Svalbard,101.63554624895866,17.164688553786068
2020-01-01 09:36:30,Svalbard,97.69798591894471,15.563377859338313
2020-01-01 09:37:00,Svalbard,94.34508732917912,13.965014471131692
2020-01-01 09:37:30,Svalbard,91.47139605053871,12.39147327354068
2020-01-01 09:38:00,Svalbard,88.99042766910567,10.853488306192421
2020-01-01 10:24:30,Antarctica,-24.197040007800833,-16.373270502042626
2020-01-01 10:25:00,Antarctica,-29.303600264944247,-15.913763754785284
2020-01-01 10:25:30,Antarctica,-34.4245364749999,-15.174394491366634
2020-01-01 10:26:00,Antarctica,-39.479358717843624,-14.168900131621763
2020-01-01 10:26:30,Antarctica,-44.393620019455405,-12.923782936068632
2020-01-01 10:27:00,Antarctica,-49.10497425090484,-11.475101920008951
2020-01-01 10:27:30,Antarctica,-53.566800693817925,-9.864146380561374
2020-01-01 11:04:00,Svalbard,-161.81690712389837,-0.004545238824584884
2020-01-01 11:04:30,Svalbard,-165.32966860669688,2.1576769179027027
2020-01-01 11:05:00,Svalbard,-169.30042573523914,4.392758265006089
2020-01-01 11:05:30,Svalbard,-173.7813559223907,6.674389276659916
2020-01-01 11:06:00,Svalbard,-178.81432608534632,8.957987783783269
2020-01-01 11:06:30,Svalbard,175.58134135676397,11.177021095719672
2020-01-01 11:07:00,Svalbard,169.42440533233165,13.243197670081608
2020-01-01 11:07:30,Svalbard,162.78686899798743,15.053705059434442
2020-01-01 11:08:00,Svalbard,155.80170201264139,16.506936485789584
2020-01-01 11:08:30,Svalbard,148.6551956440819,17.52359704661177
2020-01-01 11:09:00,Svalbard,141.56117306235737,18.06510992632468
2020-01-01 11:09:30,Svalbard,134.72434897554703,18.140667113183024
2020-01-01 11:10:00,Svalbard,128.3073841968454,17.800083379905566
2020-01-01 11:10:30,Svalbard,122.41362685468889,17.117338881043068
2020-01-01 11:11:00,Svalbard,117.08772444012821,16.17300702720857
2020-01-01 11:11:30,Svalbard,112.32798741252996,15.041444638269033
2020-01-01 11:12:00,Svalbard,108.10241899324706,13.78430741631355
2020-01-01 11:12:30,Svalbard,104.36290476916541,12.449044258547993
2020-01-01 11:13:00,Svalbard,101.05544134701218,11.070224553191473
2020-01-01 11:41:30,Australia,117.47385916783254,5.2409770511087865
2020-01-01 11:42:00,Australia,119.34147154366543,0.5876887987335228
2020-01-01 11:42:30,Australia,121.50862699882342,-4.353018797236048
2020-01-01 11:43:00,Australia,124.01189453112144,-9.527590157866053
2020-01-01 11:43:30,Australia,126.8901387316323,-14.850598493708581
2020-01-01 11:44:00,Australia,130.18223530432797,-20.205634774300655
2020-01-01 11:44:30,Australia,133.92311285487375,-25.45287720470156
2020-01-01 11:45:00,Australia,138.13765401291508,-30.442936109593653
2020-01-01 11:45:30,Australia,142.83236925003175,-35.034002421978805
2020-01-01 11:46:00,Australia,147.98568208325622,-39.1079679951394
2020-01-01 11:46:30,Australia,153.5391520091508,-42.581907158438746
2020-01-01 11:47:00,Australia,159.39344272178533,-45.41335348846909
2020-01-01 11:47:30,Australia,165.4129895383884,-47.59965249442842
2020-01-01 11:48:00,Australia,171.44082654260058,-49.17256459680238
2020-01-01 11:48:30,Australia,177.32036795845497,-50.1895938817767
2020-01-01 11:58:30,Antarctica,3.693955959338567,-17.96488752022224
2020-01-01 11:59:00,Antarctica,-1.0161104765340803,-18.628507804752147
2020-01-01 11:59:30,Antarctica,-6.203510240111653,-19.048969320357084
2020-01-01 12:00:00,Antarctica,-11.849066135494809,-19.162752158474245
2020-01-01 12:00:30,Antarctica,-17.895550292095074,-18.908466125853355
2020-01-01 12:01:00,Antarctica,-24.243009272439913,-18.237964123658557
2020-01-01 12:01:30,Antarctica,-30.753177613930735,-17.1288898455389
2020-01-01 12:02:00,Antarctica,-37.26474709160703,-15.594214821019225
2020-01-01 12:02:30,Antarctica,-43.61623907263664,-13.684014146718598
2020-01-01 12:03:00,Antarctica,-49.66893596513123,-11.477592426520696
2020-01-01 12:03:30,Antarctica,-55.322292426359844,-9.068699023634593
2020-01-01 12:04:00,Antarctica,-60.51849867911625,-6.549598238421937
2020-01-01 12:04:30,Antarctica,-65.23790548210833,-3.9991748702844436
2020-01-01 12:05:00,Antarctica,-69.48961341159139,-1.4772092848875957
2020-01-01 12:05:30,Antarctica,-73.30126196329616,0.97598037936201
2020-01-01 12:06:00,Antarctica,-76.71041023701136,3.336674647960738
2020-01-01 12:06:30,Antarctica,-79.75831446345566,5.593709734227092
2020-01-01 12:11:30,Argentina,-41.52356405831172,-15.102273182031603
2020-01-01 12:12:00,Argentina,-44.688980777667425,-11.323811953240762
2020-01-01 12:12:30,Argentina,-47.72646443884286,-7.321073421246277
2020-01-01 12:13:00,Argentina,-50.62409998289054,-3.1536832918647684
2020-01-01 12:13:30,Argentina,-53.3738380085354,1.1123708052784826
2020-01-01 12:14:00,Argentina,-55.971118390905076,5.409864491765459
2020-01-01 12:14:30,Argentina,-58.41436995007587,9.67554012234489
2020-01-01 12:15:00,Argentina,-60.70445688312681,13.85443463284683
2020-01-01 12:41:00,Svalbard,-173.22295521189642,6.800427391557763
2020-01-01 12:41:30,Svalbard,-177.3542605603635,8.58436312066099
2020-01-01 12:42:00,Svalbard,178.10342882456143,10.302476612300774
2020-01-01 12:42:30,Svalbard,173.14991527068165,11.906147475713666
2020-01-01 12:43:00,Svalbard,167.8090556333843,13.33855052377967
2020-01-01 12:43:30,Svalbard,162.13477981038753,14.53955487880415
2020-01-01 12:44:00,Svalbard,156.21321520496224,15.453413166333696
2020-01-01 12:44:30,Svalbard,150.1584121685313,16.03778987159482
2020-01-01 12:45:00,Svalbard,144.10096333911224,16.271448430811205
2020-01-01 12:45:30,Svalbard,138.17180658068125,16.15782567934584
2020-01-01 12:46:00,Svalbard,132.48592292777528,15.723199471966849
2020-01-01 12:46:30,Svalbard,127.13069661267076,15.010403795084832
2020-01-01 12:47:00,Svalbard,122.16135017863945,14.070612640795193
2020-01-01 12:47:30,Svalbard,117.60285330487845,12.955788939230372
2020-01-01 12:48:00,Svalbard,113.45583929617861,11.713349877115888
2020-01-01 12:48:30,Svalbard,109.70384639072321,10.383357661421694
2020-01-01 13:12:30,Australia,69.21884746973477,55.19855752590024
2020-01-01 13:13:00,Australia,67.8367098811593,53.11301228274346
2020-01-01 13:13:30,Australia,66.37888739022816,50.75933922597975
2020-01-01 13:14:00,Australia,64.80973625287378,48.04303300666019
2020-01-01 13:14:30,Australia,63.08159998141929,44.82082039757092
2020-01-01 13:15:00,Australia,61.12817718121282,40.86754541407945
2020-01-01 13:15:30,Australia,58.85337255952641,35.81591254463929
2020-01-01 13:16:00,Australia,56.111709366705625,29.047978116972022
2020-01-01 13:16:30,Australia,52.67227458430543,19.524958551877347
2020-01-01 13:17:00,Australia,48.14928240247034,5.69692683346262
2020-01-01 13:17:30,Australia,41.86434608574678,-13.604860154966426
2020-01-01 13:18:00,Australia,32.58398275309091,-35.92140981184334
2020-01-01 13:18:30,Australia,18.18462824232598,-54.69179590202596
2020-01-01 13:19:00,Australia,-3.6089106205223995,-66.0305791618445
2020-01-01 13:19:30,Australia,-30.22873089323996,-70.38677883740945
2020-01-01 13:20:00,Australia,-52.85657538552972,-70.32107139702127
2020-01-01 13:20:30,Australia,-67.96721178316801,-68.46384941726726
2020-01-01 13:21:00,Australia,-77.62646463733802,-66.16182492967125
2020-01-01 13:21:30,Australia,-84.06246528515592,-63.8766188313086
2020-01-01 13:22:00,Australia,-88.59625788861977,-61.73258459479798
2020-01-01 13:22:30,Australia,-91.95335136704817,-59.74654589489342
2020-01-01 13:23:00,Australia,-94.54340862373124,-57.90423916608703
2020-01-01 13:23:30,Australia,-96.60936479306616,-56.18473837298692
2020-01-01 13:32:30,Antarctica,29.091837385941197,-17.17416362109151
2020-01-01 13:33:00,Antarctica,26.239321919084095,-18.673781102630937
2020-01-01 13:33:30,Antarctica,22.886511285828192,-20.184291541448452
2020-01-01 13:34:00,Antarctica,18.91416970350384,-21.678492543001884
2020-01-01 13:34:30,Antarctica,14.17767600638686,-23.107448168721422
2020-01-01 13:35:00,Antarctica,8.51232287544908,-24.3878746295622
2020-01-01 13:35:30,Antarctica,1.7545266305162925,-25.3865439765681
2020-01-01 13:36:00,Antarctica,-6.208045278894303,-25.908419226749796
2020-01-01 13:36:30,Antarctica,-15.350197766313842,-25.706364952954978
2020-01-01 13:37:00,Antarctica,-25.412484835448062,-24.539118002426743
2020-01-01 13:37:30,Antarctica,-35.87515764521031,-22.283398470468285
2020-01-01 13:38:00,Antarctica,-46.082592877215575,-19.038302908445623
2020-01-01 13:38:30,Antarctica,-55.46786013382952,-15.1185955886406
2020-01-01 13:39:00,Antarctica,-63.71044176035377,-10.921853417902621
2020-01-01 13:39:30,Antarctica,-70.73986799344509,-6.7802840863392895
2020-01-01 13:40:00,Antarctica,-76.6461371180671,-2.894939648840084
2020-01-01 13:40:30,Antarctica,-81.58695274408022,0.6507655023847816
2020-01-01 13:41:00,Antarctica,-85.72945150867028,3.848273618142523
2020-01-01 13:41:30,Antarctica,-89.22366098424384,6.7260255791143635
2020-01-01 13:42:00,Argentina,35.15832398578,-53.143809948979346
2020-01-01 13:42:30,Argentina,32.94249347109188,-54.79337388598447
2020-01-01 13:43:00,Argentina,30.19412280152979,-56.5386704439874
2020-01-01 13:43:30,Argentina,26.69015924960199,-58.38782190473798
2020-01-01 13:44:00,Argentina,22.07564374619216,-60.33567248406444
2020-01-01 13:44:30,Argentina,15.77045535633037,-62.338224786456195
2020-01-01 13:45:00,Argentina,6.829767346401208,-64.24575817707067
2020-01-01 13:45:30,Argentina,-6.128085725082634,-65.63561018484081
2020-01-01 13:46:00,Argentina,-24.272102742380408,-65.47204011547201
2020-01-01 13:46:30,Argentina,-46.11179081577917,-61.81075488830021
2020-01-01 13:47:00,Argentina,-66.53136264075503,-52.43485777404778
