datetime_utc,ground_station,range
2020-01-01 02:45:00,Australia,1918357.5490680048
2020-01-01 02:45:30,Australia,2079190.8531865529
2020-01-01 02:46:00,Australia,2249424.8320156587
2020-01-01 02:46:30,Australia,2426899.995299129
2020-01-01 02:47:00,Australia,2609950.1462202263
2020-01-01 03:08:30,Svalbard,2645525.0517409747
2020-01-01 03:09:00,Svalbard,2437205.9901235104
2020-01-01 03:09:30,Svalbard,2230030.2236785735
2020-01-01 03:10:00,Svalbard,2024619.3869255555
2020-01-01 03:10:30,Svalbard,1821842.9028209494
2020-01-01 03:11:00,Svalbard,1622961.9887074
2020-01-01 03:11:30,Svalbard,1429876.5909004079
2020-01-01 03:12:00,Svalbard,1245556.2308685181
2020-01-01 03:12:30,Svalbard,1074784.6945829077
2020-01-01 03:13:00,Svalbard,925343.6241329092
2020-01-01 03:13:30,Svalbard,809355.0094677763
2020-01-01 03:14:00,Svalbard,742822.707486531
2020-01-01 03:14:30,Svalbard,739310.4214726822
2020-01-01 03:15:00,Svalbard,799660.6632783108
2020-01-01 03:15:30,Svalbard,911222.4947163999
2020-01-01 03:16:00,Svalbard,1057822.0369956773
2020-01-01 03:16:30,Svalbard,1226837.7287715334
2020-01-01 03:17:00,Svalbard,1410084.3402790271
2020-01-01 03:17:30,Svalbard,1602523.3172897007
2020-01-01 03:18:00,Svalbard,1801034.1905595667
2020-01-01 03:18:30,Svalbard,2003627.5700293623
2020-01-01 03:19:00,Svalbard,2208987.959756847
2020-01-01 03:19:30,Svalbard,2416211.91521593
2020-01-01 03:20:00,Svalbard,2624655.7197736027
2020-01-01 03:20:30,Svalbard,2833844.4214655617
2020-01-01 03:54:30,Antarctica,2339417.182153627
2020-01-01 03:55:00,Antarctica,2202048.4416334266
2020-01-01 03:55:30,Antarctica,2077273.360434381
2020-01-01 03:56:00,Antarctica,1967622.4105777517
2020-01-01 03:56:30,Antarctica,1875863.1332979088
2020-01-01 03:57:00,Antarctica,1804817.111303947
2020-01-01 03:57:30,Antarctica,1757063.6337895554
2020-01-01 03:58:00,Antarctica,1734564.7032167804
2020-01-01 03:58:30,Antarctica,1738309.8007169417
2020-01-01 03:59:00,Antarctica,1768112.684653652
2020-01-01 03:59:30,Antarctica,1822649.6618173176
2020-01-01 04:00:00,Antarctica,1899721.9122824979
2020-01-01 04:00:30,Antarctica,1996630.6144296601
2020-01-01 04:01:00,Antarctica,2110536.1084728194
2020-01-01 04:01:30,Antarctica,2238721.2392047793
2020-01-01 04:02:00,Antarctica,2378741.50789437
2020-01-01 04:02:30,Antarctica,2528483.673367479
2020-01-01 04:03:00,Antarctica,2686165.683601603
2020-01-01 04:03:30,Antarctica,2850306.104454404
2020-01-01 04:43:00,Svalbard,2371808.366016654
2020-01-01 04:43:30,Svalbard,2161565.750056088
2020-01-01 04:44:00,Svalbard,1952469.3437706141
2020-01-01 04:44:30,Svalbard,1745209.0104702706
2020-01-01 04:45:00,Svalbard,1540806.7888908463
2020-01-01 04:45:30,Svalbard,1340854.1059235942
2020-01-01 04:46:00,Svalbard,1147963.7863746975
2020-01-01 04:46:30,Svalbard,966657.0386800683
2020-01-01 04:47:00,Svalbard,805073.8486200992
2020-01-01 04:47:30,Svalbard,677721.142528284
2020-01-01 04:48:00,Svalbard,606740.2371133469
2020-01-01 04:48:30,Svalbard,612159.4295659611
2020-01-01 04:49:00,Svalbard,692188.3746162968
2020-01-01 04:49:30,Svalbard,825338.9904090285
2020-01-01 04:50:00,Svalbard,990305.1001742992
2020-01-01 04:50:30,Svalbard,1173610.4962545207
2020-01-01 04:51:00,Svalbard,1367744.8548480936
2020-01-01 04:51:30,Svalbard,1568521.1741323955
2020-01-01 04:52:00,Svalbard,1773503.15598983
2020-01-01 04:52:30,Svalbard,1981195.906053069
2020-01-01 04:53:00,Svalbard,2190632.516318495
2020-01-01 04:53:30,Svalbard,2401155.9493607325
2020-01-01 04:54:00,Svalbard,2612298.970240402
2020-01-01 04:54:30,Svalbard,2823715.164896905
2020-01-01 05:32:30,Antarctica,2502600.476990617
2020-01-01 05:33:00,Antarctica,2445661.5587181593
2020-01-01 05:33:30,Antarctica,2405537.5673573143
2020-01-01 05:34:00,Antarctica,2383110.1714609005
2020-01-01 05:34:30,Antarctica,2378892.702939671
2020-01-01 05:35:00,Antarctica,2392974.7944717933
2020-01-01 05:35:30,Antarctica,2425012.061677037
2020-01-01 05:36:00,Antarctica,2474263.4374927124
2020-01-01 05:36:30,Antarctica,2539666.9976208988
2020-01-01 05:37:00,Antarctica,2619937.1778928386
2020-01-01 05:37:30,Antarctica,2713664.7705677277
2020-01-01 06:17:00,Svalbard,2457961.0181912496
2020-01-01 06:17:30,Svalbard,2247601.8878885517
2020-01-01 06:18:00,Svalbard,2038035.8676855203
2020-01-01 06:18:30,Svalbard,1829808.0740042757
2020-01-01 06:19:00,Svalbard,1623709.2084358246
2020-01-01 06:19:30,Svalbard,1420944.8183895228
2020-01-01 06:20:00,Svalbard,1223455.4192919468
2020-01-01 06:20:30,Svalbard,1034548.9003502884
2020-01-01 06:21:00,Svalbard,860177.9902772468
2020-01-01 06:21:30,Svalbard,711377.7322856041
2020-01-01 06:22:00,Svalbard,607463.2308375166
2020-01-01 06:22:30,Svalbard,573517.3047775166
2020-01-01 06:23:00,Svalbard,621158.3980890826
2020-01-01 06:23:30,Svalbard,734642.2842052821
2020-01-01 06:24:00,Svalbard,889011.3331483327
2020-01-01 06:24:30,Svalbard,1066532.438340114
2020-01-01 06:25:00,Svalbard,1257287.4436228818
2020-01-01 06:25:30,Svalbard,1455917.9766778704
2020-01-01 06:26:00,Svalbard,1659420.6766222597
2020-01-01 06:26:30,Svalbard,1866015.820290351
2020-01-01 06:27:00,Svalbard,2074586.8297537013
2020-01-01 06:27:30,Svalbard,2284394.6148490543
2020-01-01 06:28:00,Svalbard,2494925.301267926
2020-01-01 06:28:30,Svalbard,2705805.189291941
2020-01-01 06:29:00,Svalbard,2916751.146016367
2020-01-01 07:52:00,Svalbard,2408744.3897080203
2020-01-01 07:52:30,Svalbard,2210221.736569499
2020-01-01 07:53:00,Svalbard,2014731.3883332417
2020-01-01 07:53:30,Svalbard,1823495.7784259073
2020-01-01 07:54:00,Svalbard,1638249.861057807
2020-01-01 07:54:30,Svalbard,1461512.287672326
2020-01-01 07:55:00,Svalbard,1296996.44439148
2020-01-01 07:55:30,Svalbard,1150174.2730709708
2020-01-01 07:56:00,Svalbard,1028839.8136379521
2020-01-01 07:56:30,Svalbard,943036.1516397869
2020-01-01 07:57:00,Svalbard,903050.2157665957
2020-01-01 07:57:30,Svalbard,914951.1050579773
2020-01-01 07:58:00,Svalbard,976829.9543900236
2020-01-01 07:58:30,Svalbard,1080070.0468930963
2020-01-01 07:59:00,Svalbard,1214068.8543135913
2020-01-01 07:59:30,Svalbard,1369705.3243472497
2020-01-01 08:00:00,Svalbard,1540291.0555702574
2020-01-01 08:00:30,Svalbard,1721228.7264867858
2020-01-01 08:01:00,Svalbard,1909408.0065133132
2020-01-01 08:01:30,Svalbard,2102707.111560724
2020-01-01 08:02:00,Svalbard,2299650.1234941543
2020-01-01 08:02:30,Svalbard,2499185.191486063
2020-01-01 08:03:00,Svalbard,2700543.0627876804
2020-01-01 09:28:00,Svalbard,2333131.6933244527
2020-01-01 09:28:30,Svalbard,2165640.5343658924
2020-01-01 09:29:00,Svalbard,2006676.1631242845
2020-01-01 09:29:30,Svalbard,1858618.1761671642
2020-01-01 09:30:00,Svalbard,1724454.8885116638
2020-01-01 09:30:30,Svalbard,1607827.2517094812
2020-01-01 09:31:00,Svalbard,1512931.9800386145
2020-01-01 09:31:30,Svalbard,1444167.196591126
2020-01-01 09:32:00,Svalbard,1405448.4153744802
2020-01-01 09:32:30,Svalbard,1399310.962693484
2020-01-01 09:33:00,Svalbard,1426178.3957468867
2020-01-01 09:33:30,Svalbard,1484228.3045974264
2020-01-01 09:34:00,Svalbard,1569944.1591432828
2020-01-01 09:34:30,Svalbard,1679006.999994431
2020-01-01 09:35:00,Svalbard,1807086.019333076
2020-01-01 09:35:30,Svalbard,1950312.2466435926
2020-01-01 09:36:00,Svalbard,2105456.330854717
2020-01-01 09:36:30,Svalbard,2269923.9502721615
2020-01-01 09:37:00,Svalbard,2441670.4284659917
2020-01-01 09:37:30,Svalbard,2619095.266485642
2020-01-01 09:38:00,Svalbard,2800944.4195644287
2020-01-01 10:24:30,Antarctica,2607354.038003656
2020-01-01 10:25:00,Antarctica,2581746.9004157884
2020-01-01 10:25:30,Antarctica,2572574.842768414
2020-01-01 10:26:00,Antarctica,2580026.3544021444
2020-01-01 10:26:30,Antarctica,2603954.5580952284
2020-01-01 10:27:00,Antarctica,2643891.046557462
2020-01-01 10:27:30,Antarctica,2699088.069880126
2020-01-01 11:04:00,Svalbard,2553419.256655083
2020-01-01 11:04:30,Svalbard,2414706.657600753
2020-01-01 11:05:00,Svalbard,2286861.6587148905
2020-01-01 11:05:30,Svalbard,2171949.870524753
2020-01-01 11:06:00,Svalbard,2072253.792087439
2020-01-01 11:06:30,Svalbard,1990172.6139646235
2020-01-01 11:07:00,Svalbard,1928047.2728537624
2020-01-01 11:07:30,Svalbard,1887915.1301188036
2020-01-01 11:08:00,Svalbard,1871232.8108508487
2020-01-01 11:08:30,Svalbard,1878640.2250290005
2020-01-01 11:09:00,Svalbard,1909846.6159083452
2020-01-01 11:09:30,Svalbard,1963682.8948459437
2020-01-01 11:10:00,Svalbard,2038299.5558963525
2020-01-01 11:10:30,Svalbard,2131438.070290228
2020-01-01 11:11:00,Svalbard,2240695.0935262362
2020-01-01 11:11:30,Svalbard,2363726.463224189
2020-01-01 11:12:00,Svalbard,2498374.8819143227
2020-01-01 11:12:30,Svalbard,2642730.9372253236
2020-01-01 11:13:00,Svalbard,2795147.208217432
2020-01-01 11:41:30,Australia,2445622.141871844
2020-01-01 11:42:00,Australia,2345135.8914476023
2020-01-01 11:42:30,Australia,2261123.082594834
2020-01-01 11:43:00,Australia,2195594.1969599836
2020-01-01 11:43:30,Australia,2150335.2260290654
2020-01-01 11:44:00,Australia,2126711.1965830317
2020-01-01 11:44:30,Australia,2125488.069323738
2020-01-01 11:45:00,Australia,2146722.2395653236
2020-01-01 11:45:30,Australia,2189752.85553222
2020-01-01 11:46:00,Australia,2253299.47211329
2020-01-01 11:46:30,Australia,2335633.457066396
2020-01-01 11:47:00,Australia,2434774.480340093
2020-01-01 11:47:30,Australia,2548668.5660888273
2020-01-01 11:48:00,Australia,2675322.712324448
2020-01-01 11:48:30,Australia,2812890.3520688284
2020-01-01 11:58:30,Antarctica,2490879.5087486627
2020-01-01 11:59:00,Antarctica,2371921.1119207637
2020-01-01 11:59:30,Antarctica,2266125.0798335345
2020-01-01 12:00:00,Antarctica,2175538.8449321636
2020-01-01 12:00:30,Antarctica,2102237.842481814
2020-01-01 12:01:00,Antarctica,2048166.8101403455
2020-01-01 12:01:30,Antarctica,2014940.346956376
2020-01-01 12:02:00,Antarctica,2003638.1746768164
2020-01-01 12:02:30,Antarctica,2014647.8256431688
2020-01-01 12:03:00,Antarctica,2047604.3238901317
2020-01-01 12:03:30,Antarctica,2101447.6923535983
2020-01-01 12:04:00,Antarctica,2174578.358567077
2020-01-01 12:04:30,Antarctica,2265061.299383087
2020-01-01 12:05:00,Antarctica,2370826.00856416
2020-01-01 12:05:30,Antarctica,2489826.33028596
2020-01-01 12:06:00,Antarctica,2620147.0895208293
2020-01-01 12:06:30,Antarctica,2760061.6162027637
2020-01-01 12:11:30,Argentina,2635523.23430855
2020-01-01 12:12:00,Argentina,2592763.102464068
2020-01-01 12:12:30,Argentina,2566389.799680315
2020-01-01 12:13:00,Argentina,2556966.401208199
2020-01-01 12:13:30,Argentina,2564716.997331427
2020-01-01 12:14:00,Argentina,2589505.84013568
2020-01-01 12:14:30,Argentina,2630851.3312510285
2020-01-01 12:15:00,Argentina,2687971.728695312
2020-01-01 12:41:00,Svalbard,2607891.412249774
2020-01-01 12:41:30,Svalbard,2502128.479738545
2020-01-01 12:42:00,Svalbard,2409784.0708484105
2020-01-01 12:42:30,Svalbard,2332555.2830496053
2020-01-01 12:43:00,Svalbard,2272069.2281549834
2020-01-01 12:43:30,Svalbard,2229754.832084996
2020-01-01 12:44:00,Svalbard,2206703.2002775418
2020-01-01 12:44:30,Svalbard,2203543.288895115
2020-01-01 12:45:00,Svalbard,2220363.086064474
2020-01-01 12:45:30,Svalbard,2256698.151331961
2020-01-01 12:46:00,Svalbard,2311590.851367255
2020-01-01 12:46:30,Svalbard,2383703.4729228895
2020-01-01 12:47:00,Svalbard,2471456.284748833
2020-01-01 12:47:30,Svalbard,2573161.646721542
2020-01-01 12:48:00,Svalbard,2687134.302626496
2020-01-01 12:48:30,Svalbard,2811769.6277017766
2020-01-01 13:12:30,Australia,2397662.9737995593
2020-01-01 13:13:00,Australia,2185378.5735136974
2020-01-01 13:13:30,Australia,1973919.836787897
2020-01-01 13:14:00,Australia,1763857.047309672
2020-01-01 13:14:30,Australia,1556030.946032607
2020-01-01 13:15:00,Australia,1351750.414572515
2020-01-01 13:15:30,Australia,1153178.5669221843
2020-01-01 13:16:00,Australia,964124.310825049
2020-01-01 13:16:30,Australia,791701.8275314734
2020-01-01 13:17:00,Australia,649535.2119082497
2020-01-01 13:17:30,Australia,561287.393090173
2020-01-01 13:18:00,Australia,553459.4257802081
2020-01-01 13:18:30,Australia,629037.5505305427
2020-01-01 13:19:00,Australia,763555.2138745523
2020-01-01 13:19:30,Australia,931693.5418977306
2020-01-01 13:20:00,Australia,1118229.760821442
2020-01-01 13:20:30,Australia,1315181.4874491754
2020-01-01 13:21:00,Australia,1518310.9740181963
2020-01-01 13:21:30,Australia,1725238.7086325325
2020-01-01 13:22:00,Australia,1934541.0468807523
2020-01-01 13:22:30,Australia,2145313.150969099
2020-01-01 13:23:00,Australia,2356947.2606503777
2020-01-01 13:23:30,Australia,2569014.1837824653
2020-01-01 13:32:30,Antarctica,2588286.185415565
2020-01-01 13:33:00,Antarctica,2405583.084584109
2020-01-01 13:33:30,Antarctica,2227878.5879964433
2020-01-01 13:34:00,Antarctica,2056690.50627017
2020-01-01 13:34:30,Antarctica,1894001.6717701124
2020-01-01 13:35:00,Antarctica,1742400.0433186668
2020-01-01 13:35:30,Antarctica,1605222.3479690885
2020-01-01 13:36:00,Antarctica,1486640.9337060838
2020-01-01 13:36:30,Antarctica,1391567.8762990865
2020-01-01 13:37:00,Antarctica,1325191.7862814004
2020-01-01 13:37:30,Antarctica,1292025.9656229087
2020-01-01 13:38:00,Antarctica,1294668.5281721824
2020-01-01 13:38:30,Antarctica,1332910.4369013796
2020-01-01 13:39:00,Antarctica,1403813.053493547
2020-01-01 13:39:30,Antarctica,1502696.6093787397
2020-01-01 13:40:00,Antarctica,1624369.1972154663
2020-01-01 13:40:30,Antarctica,1764010.2233839221
2020-01-01 13:41:00,Antarctica,1917569.716953741
2020-01-01 13:41:30,Antarctica,2081827.6545968326
2020-01-01 13:42:00,Argentina,2595341.3069422245
2020-01-01 13:42:30,Antarctica,2433059.0555542223
2020-01-01 13:43:00,Antarctica,2616664.633480909
2020-01-01 13:43:30,Antarctica,2803983.7133435467
2020-01-01 13:44:00,Argentina,1760768.640797717
2020-01-01 13:44:30,Argentina,1556862.18622492
2020-01-01 13:45:00,Argentina,1357202.4567203887
2020-01-01 13:45:30,Argentina,1164265.495861817
2020-01-01 13:46:00,Argentina,982309.8997597194
2020-01-01 13:46:30,Argentina,818971.0007559515
2020-01-01 13:47:00,Argentina,687901.3073892775
2020-01-01 13:47:30,Argentina,610459.2430137879
2020-01-01 13:48:00,Argentina,607622.5204803247
2020-01-01 13:48:30,Argentina,680344.2111304174
2020-01-01 13:49:00,Argentina,808435.7383004229
2020-01-01 13:49:30,Argentina,970111.7353162039
2020-01-01 13:50:00,Argentina,1151180.9563295683
2020-01-01 13:50:30,Argentina,1343676.8498109076
2020-01-01 13:51:00,Argentina,1543164.2906240176
2020-01-01 13:51:30,Argentina,1747073.6209941702
2020-01-01 13:52:00,Argentina,1953835.9985147286
2020-01-01 13:52:30,Argentina,2162441.772344203
2020-01-01 13:53:00,Argentina,2372208.1671988955
2020-01-01 13:53:30,Argentina,2582651.8698488344
2020-01-01 13:54:00,Argentina,2793416.0996961375
2020-01-01 14:18:00,Svalbard,2603413.250618323
2020-01-01 14:18:30,Svalbard,2515069.671206384
2020-01-01 14:19:00,Svalbard,2441289.349675107
2020-01-01 14:19:30,Svalbard,2383509.2346347473
2020-01-01 14:20:00,Svalbard,2342979.3948270446
2020-01-01 14:20:30,Svalbard,2320650.6231570505
2020-01-01 14:21:00,Svalbard,2317076.083164273
2020-01-01 14:21:30,Svalbard,2332348.8873375026
2020-01-01 14:22:00,Svalbard,2366091.2986274776
2020-01-01 14:22:30,Svalbard,2417498.3953558058
2020-01-01 14:23:00,Svalbard,2485424.914001229
2020-01-01 14:23:30,Svalbard,2568494.804096994
2020-01-01 14:24:00,Svalbard,2665211.8385730316
2020-01-01 14:24:30,Svalbard,2774054.998989871
2020-01-01 14:51:30,Australia,2563205.2076437245
2020-01-01 14:52:00,Australia,2539386.4359633345
2020-01-01 14:52:30,Australia,2533019.380061471
2020-01-01 14:53:00,Australia,2544210.9650972923
2020-01-01 14:53:30,Australia,2572689.052097961
2020-01-01 14:54:00,Australia,2617828.550018945
2020-01-01 14:54:30,Australia,2678709.4884013943
2020-01-01 14:55:00,Australia,2754194.936011909
2020-01-01 15:07:30,Antarctica,2348770.5949568735
2020-01-01 15:08:00,Antarctica,2141615.962369208
2020-01-01 15:08:30,Antarctica,1936020.9519668175
2020-01-01 15:09:00,Antarctica,1732808.4483390083
2020-01-01 15:09:30,Antarctica,1533195.276941904
2020-01-01 15:10:00,Antarctica,1339061.8490294768
2020-01-01 15:10:30,Antarctica,1153446.7095458654
2020-01-01 15:11:00,Antarctica,981457.4006201273
2020-01-01 15:11:30,Antarctica,831836.5881155579
2020-01-01 15:12:00,Antarctica,718902.8897550106
2020-01-01 15:12:30,Antarctica,661862.1428309414
2020-01-01 15:13:00,Antarctica,675100.521809166
2020-01-01 15:13:30,Antarctica,754917.7278053883
2020-01-01 15:14:00,Antarctica,883378.6789064487
2020-01-01 15:14:30,Antarctica,1042546.4449345075
2020-01-01 15:15:00,Antarctica,1220328.7303150282
2020-01-01 15:15:30,Antarctica,1409544.6161454737
2020-01-01 15:16:00,Antarctica,1605988.9870170192
2020-01-01 15:16:30,Antarctica,1807126.9989117016
2020-01-01 15:17:00,Antarctica,2011364.383716211
2020-01-01 15:17:30,Antarctica,2217652.520221379
2020-01-01 15:18:00,Argentina,2448809.861367765
2020-01-01 15:18:30,Antarctica,2633705.2968736687
2020-01-01 15:19:00,Argentina,2217011.7241950226
2020-01-01 15:19:30,Argentina,2125234.1672828714
2020-01-01 15:20:00,Argentina,2052673.1425221818
2020-01-01 15:20:30,Argentina,2001486.5893959852
2020-01-01 15:21:00,Argentina,1973378.4986092602
2020-01-01 15:21:30,Argentina,1969349.5654537228
2020-01-01 15:22:00,Argentina,1989530.7065830661
2020-01-01 15:22:30,Argentina,2033159.2258487644
2020-01-01 15:23:00,Argentina,2098706.8329647644
2020-01-01 15:23:30,Argentina,2184112.2631330374
2020-01-01 15:24:00,Argentina,2287043.647335609
2020-01-01 15:24:30,Argentina,2405126.615970292
