datetime_utc,ground_station,az_deg,el_deg
2020-01-01 06:24:30,Svalbard,-41.14032363007189,26.675108126341446
2020-01-01 06:25:00,Svalbard,-38.86011381341143,20.67011537940377
2020-01-01 06:25:30,Svalbard,-37.267263583035586,15.999401952235495
2020-01-01 06:26:00,Svalbard,-36.077055934508316,12.222028162851192
2020-01-01 06:26:30,Svalbard,-35.14236749996758,9.061565561632706
2020-01-01 06:27:00,Svalbard,-34.37971125363136,6.340787686644482
2020-01-01 06:27:30,Svalbard,-33.73825278141686,3.9425697164322013
2020-01-01 06:28:00,Svalbard,-33.1852921696519,1.787104114069121
2020-01-01 06:28:30,Svalbard,-32.698848365998664,-0.18155333122285203
2020-01-01 06:29:00,Svalbard,-32.26360285157562,-2.003633096347686
2020-01-01 07:52:00,Svalbard,-171.84139953159644,2.7041362275400367
2020-01-01 07:52:30,Svalbard,-169.8825147059056,4.819239937310933
2020-01-01 07:53:00,Svalbard,-167.54785570928007,7.144310329011692
2020-01-01 07:53:30,Svalbard,-164.7124430819447,9.731298315812078
2020-01-01 07:54:00,Svalbard,-161.1947998960288,12.6431897804016
2020-01-01 07:54:30,Svalbard,-156.72679835342657,15.948531062440424
2020-01-01 07:55:00,Svalbard,-150.9101358506823,19.699262507306003
2020-01-01 07:55:30,Svalbard,-143.16878728258018,23.866623557997087
2020-01-01 07:56:00,Svalbard,-132.76037914684386,28.193747274088587
2020-01-01 07:56:30,Svalbard,-119.05931170603337,31.9690623398417
2020-01-01 07:57:00,Svalbard,-102.41507972091824,34.00309520920382
2020-01-01 07:57:30,Svalbard,-84.97101661667523,33.367524915847284
2020-01-01 07:58:00,Svalbard,-69.51202432856181,30.37451010033658
2020-01-01 07:58:30,Svalbard,-57.35019490904466,26.21687036994509
2020-01-01 07:59:00,Svalbard,-48.24925540447924,21.90209852588633
2020-01-01 07:59:30,Svalbard,-41.46326027000136,17.907362261187306
2020-01-01 08:00:00,Svalbard,-36.31433940784167,14.360324452991101
2020-01-01 08:00:30,Svalbard,-32.312165469553804,11.24051576573483
2020-01-01 08:01:00,Svalbard,-29.12388152901669,8.48362066702619
2020-01-01 08:01:30,Svalbard,-26.525386019181756,6.022111596016992
2020-01-01 08:02:00,Svalbard,-24.363919513924536,3.7977382291245596
2020-01-01 08:02:30,Svalbard,-22.533278980175766,1.76356860713336
2020-01-01 08:03:00,Svalbard,-20.958016258467115,-0.11726510391519664
2020-01-01 09:28:00,Svalbard,-131.88112646179036,3.497248323559336
2020-01-01 09:28:30,Svalbard,-128.30248365537568,5.338977646862604
2020-01-01 09:29:00,Svalbard,-124.13478041345917,7.260148945129889
2020-01-01 09:29:30,Svalbard,-119.25522789286764,9.242561235380945
2020-01-01 09:30:00,Svalbard,-113.53088631335768,11.24388843122194
2020-01-01 09:30:30,Svalbard,-106.83934390853707,13.184400201026971
2020-01-01 09:31:00,Svalbard,-99.11029551849848,14.935263065860655
2020-01-01 09:31:30,Svalbard,-90.3890383703566,16.320462865265878
2020-01-01 09:32:00,Svalbard,-80.90010322221114,17.149018109702432
2020-01-01 09:32:30,Svalbard,-71.05851341685917,17.28046996869634
2020-01-01 09:33:00,Svalbard,-61.38294206705601,16.690246478892426
2020-01-01 09:33:30,Svalbard,-52.34171307829503,15.482501201739566
2020-01-01 09:34:00,Svalbard,-44.23250527259354,13.838669553237482
2020-01-01 09:34:30,Svalbard,-37.16026161234423,11.946081971131022
2020-01-01 09:35:00,Svalbard,-31.08882480514659,9.952323477189944
2020-01-01 09:35:30,Svalbard,-25.908753593537217,7.954051580234104
2020-01-01 09:36:00,Svalbard,-21.487609478088693,6.005572306523847
2020-01-01 09:36:30,Svalbard,-17.697485268034903,4.132441191589586
2020-01-01 09:37:00,Svalbard,-14.426420338598348,2.3430104393711404
2020-01-01 09:37:30,Svalbard,-11.58106287081474,0.6363136525284097
2020-01-01 09:38:00,Svalbard,-9.085429699935403,-0.9931334732310558
2020-01-01 10:24:30,Antarctica,155.4906562195059,0.8518135908667718
2020-01-01 10:25:00,Antarctica,150.4493388288801,1.0956718066770565
2020-01-01 10:25:30,Antarctica,145.34102911558773,1.185694159856537
2020-01-01 10:26:00,Antarctica,140.22941168122884,1.1183020743742786
2020-01-01 10:26:30,Antarctica,135.17847650930872,0.8962327477989823
2020-01-01 10:27:00,Antarctica,130.24746053224902,0.5281420425559319
2020-01-01 10:27:30,Antarctica,125.48668975142158,0.027414354539845694
2020-01-01 11:04:00,Svalbard,-96.73760356897536,1.3176917708715177
2020-01-01 11:04:30,Svalbard,-92.72797384126524,2.677195939188262
2020-01-01 11:05:00,Svalbard,-88.2547960227818,4.010135791560992
2020-01-01 11:05:30,Svalbard,-83.27882125894402,5.2857145943713455
2020-01-01 11:06:00,Svalbard,-77.77773678822064,6.462005558650467
2020-01-01 11:06:30,Svalbard,-71.75844990746906,7.486314142174771
2020-01-01 11:07:00,Svalbard,-65.27001299803592,8.298984809259265
2020-01-01 11:07:30,Svalbard,-58.41242554346151,8.841674267761558
2020-01-01 11:08:00,Svalbard,-51.3350931869357,9.06912121514308
2020-01-01 11:08:30,Svalbard,-44.22094394132337,8.960599901026258
2020-01-01 11:09:00,Svalbard,-37.258771278058184,8.525818947009274
2020-01-01 11:09:30,Svalbard,-30.61336224845144,7.802135673106905
2020-01-01 11:10:00,Svalbard,-24.404403002629902,6.844590141789747
2020-01-01 11:10:30,Svalbard,-18.699682740733916,5.713656428731644
2020-01-01 11:11:00,Svalbard,-13.52068470092387,4.465383050221539
2020-01-01 11:11:30,Svalbard,-8.854635699093535,3.14595517620471
2020-01-01 11:12:00,Svalbard,-4.667429753999704,1.7902284233277017
2020-01-01 11:12:30,Svalbard,-0.9142521587996468,0.42272026338781127
2020-01-01 11:13:00,Svalbard,2.453022266934246,-0.9403676997199124
2020-01-01 11:41:30,Australia,82.82290131316863,1.6709163289807876
2020-01-01 11:42:00,Australia,87.68946669043076,2.6870009011491813
2020-01-01 11:42:30,Australia,92.9678960288675,3.579526798169294
2020-01-01 11:43:00,Australia,98.62175707298543,4.308908394078916
2020-01-01 11:43:30,Australia,104.58158713427345,4.836061701855047
2020-01-01 11:44:00,Australia,110.74518167878908,5.128565354750394
2020-01-01 11:44:30,Australia,116.98537494889818,5.167047938569057
2020-01-01 11:45:00,Australia,123.16477578144828,4.949506003278727
2020-01-01 11:45:30,Australia,129.15363526596767,4.491713678299643
2020-01-01 11:46:00,Australia,134.84535758244152,3.823550660294615
2020-01-01 11:46:30,Australia,140.16542819085635,2.982858229613143
2020-01-01 11:47:00,Australia,145.07272497661359,2.0091301668361923
2020-01-01 11:47:30,Australia,149.55504845273077,0.9387573062700608
2020-01-01 11:48:00,Australia,153.62184625038807,-0.1975888362975924
2020-01-01 11:48:30,Australia,157.29667345350236,-1.375734266593635
2020-01-01 11:58:30,Antarctica,159.7692961305771,1.9440879818288457
2020-01-01 11:59:00,Antarctica,155.28379618624942,3.142843221061022
2020-01-01 11:59:30,Antarctica,150.3550252915538,4.268583640600653
2020-01-01 12:00:00,Antarctica,144.97758962283712,5.2839561472472925
2020-01-01 12:00:30,Antarctica,139.172866414425,6.145087517790497
2020-01-01 12:01:00,Antarctica,132.9969210567266,6.805541351926808
2020-01-01 12:01:30,Antarctica,126.54399000199298,7.222958375998176
2020-01-01 12:02:00,Antarctica,119.94204814808316,7.367149024349578
2020-01-01 12:02:30,Antarctica,113.33921333767458,7.226978699877122
2020-01-01 12:03:00,Antarctica,106.88382839767566,6.813132848930284
2020-01-01 12:03:30,Antarctica,100.704469430633,6.15545879499798
2020-01-01 12:04:00,Antarctica,94.89617109634621,5.296137984060315
2020-01-01 12:04:30,Antarctica,89.51580012179713,4.281587097840105
2020-01-01 12:05:00,Antarctica,84.5854028488623,3.1557694192113988
2020-01-01 12:05:30,Antarctica,80.10006693817182,1.9561803648371507
2020-01-01 12:06:00,Antarctica,76.03685510759564,0.7123865477236168
